model,dataset,N,strategy,regret_kind,n_problems,regret_mean,regret_median,regret_std,regret_p25,regret_p75,regret_p90,regret_p95,regret_p99,regret_max,regret_gt_10pp,regret_gt_20pp
Phi-4-mini-instruct,aime2024,64,best_fixed_T,R2,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-4-mini-instruct,aime2024,64,consensus_vote,R1,26,0.003322185969280127,0.0,0.017897930871902477,0.0,0.0,0.0005166666770586859,0.0021750001264736114,0.06867345964197069,0.09068683502197265,0.0,0.0
Phi-4-mini-instruct,aime2024,64,consensus_vote,R2,26,0.003213211604756638,0.0,0.017912672704798013,0.0,0.0,0.0001166666770586744,0.0006583333385293544,0.06821512626647949,0.09068683502197265,0.0,0.0
Phi-4-mini-instruct,aime2024,64,equal_mix,R1,26,0.004237826994921152,0.0,0.020928930390235856,0.0,0.0,0.00021666667705866338,0.002108333465002943,0.0807959596419707,0.10681683502197266,0.038461538461538464,0.0
Phi-4-mini-instruct,aime2024,64,equal_mix,R2,26,0.004128852630397662,0.0,0.020944409911416686,0.0,0.0,0.0001500000071246067,0.00022500001558800609,0.08017095960500883,0.10681683502197266,0.038461538461538464,0.0
Phi-4-mini-instruct,aime2024,64,random_T,R1,26,0.008089806945253467,0.0,0.028472815816662847,0.0,0.0,0.0012166667329438496,0.06778459050110541,0.11091706389561296,0.11799997091293335,0.038461538461538464,0.0
Phi-4-mini-instruct,aime2024,64,random_T,R2,26,0.007980832580729978,0.0,0.028501805825282136,0.0,0.0,0.00021666668544639833,0.06730959047126817,0.11091706389561296,0.11799997091293335,0.038461538461538464,0.0
Phi-4-mini-instruct,aime2024,128,T0.1,R1,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-4-mini-instruct,aime2024,128,T0.1,R2,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-4-mini-instruct,aime2024,128,T0.2,R1,26,0.0029548718952215635,0.0,0.015066949453901645,0.0,0.0,0.0,0.0,0.05762000195682049,0.07682666927576065,0.0,0.0
Phi-4-mini-instruct,aime2024,128,T0.2,R2,26,0.0029548718952215635,0.0,0.015066949453901645,0.0,0.0,0.0,0.0,0.05762000195682049,0.07682666927576065,0.0,0.0
Phi-4-mini-instruct,aime2024,128,T0.3,R1,26,0.0033557052330042306,0.0,0.017110806464953995,0.0,0.0,0.0,0.0,0.0654362520435825,0.08724833605811,0.0,0.0
Phi-4-mini-instruct,aime2024,128,T0.3,R2,26,0.0033557052330042306,0.0,0.017110806464953995,0.0,0.0,0.0,0.0,0.0654362520435825,0.08724833605811,0.0,0.0
Phi-4-mini-instruct,aime2024,128,T0.4,R1,26,0.0035037180507340683,0.0,0.017865526710820288,0.0,0.0,0.0,0.0,0.06832250198931433,0.09109666931908578,0.0,0.0
Phi-4-mini-instruct,aime2024,128,T0.4,R2,26,0.0035037180507340683,0.0,0.017865526710820288,0.0,0.0,0.0,0.0,0.06832250198931433,0.09109666931908578,0.0,0.0
Phi-4-mini-instruct,aime2024,128,T0.5,R1,26,0.0028817949530023793,0.0,0.014694328699532336,0.0,0.0,0.0,0.0,0.0561950015835464,0.07492666877806187,0.0,0.0
Phi-4-mini-instruct,aime2024,128,T0.5,R2,26,0.0028817949530023793,0.0,0.014694328699532336,0.0,0.0,0.0,0.0,0.0561950015835464,0.07492666877806187,0.0,0.0
Phi-4-mini-instruct,aime2024,128,T0.6,R1,26,0.0034691026667132974,0.0,0.017689022192227868,0.0,0.0,0.0,0.0,0.0676475020009093,0.09019666933454573,0.0,0.0
Phi-4-mini-instruct,aime2024,128,T0.6,R2,26,0.0034691026667132974,0.0,0.017689022192227868,0.0,0.0,0.0,0.0,0.0676475020009093,0.09019666933454573,0.0,0.0
Phi-4-mini-instruct,aime2024,128,T0.7,R1,26,0.003508205230061251,0.0,0.017888406925770588,0.0,0.0,0.0,0.0,0.0684100019861944,0.09121333598159254,0.0,0.0
Phi-4-mini-instruct,aime2024,128,T0.7,R2,26,0.003508205230061251,0.0,0.017888406925770588,0.0,0.0,0.0,0.0,0.0684100019861944,0.09121333598159254,0.0,0.0
Phi-4-mini-instruct,aime2024,128,T0.8,R1,26,0.0035543590784072876,0.0,0.018123746299114427,0.0,0.0,0.0,0.0,0.06931000202894211,0.09241333603858948,0.0,0.0
Phi-4-mini-instruct,aime2024,128,T0.8,R2,26,0.0035543590784072876,0.0,0.018123746299114427,0.0,0.0,0.0,0.0,0.06931000202894211,0.09241333603858948,0.0,0.0
Phi-4-mini-instruct,aime2024,128,T0.9,R1,26,0.003613973850196299,0.0,0.01808406164529214,0.0,0.0,0.0,0.001274988055229187,0.06962249804200837,0.09226333603146486,0.0,0.0
Phi-4-mini-instruct,aime2024,128,T0.9,R2,26,0.003613973850196299,0.0,0.01808406164529214,0.0,0.0,0.0,0.001274988055229187,0.06962249804200837,0.09226333603146486,0.0,0.0
Phi-4-mini-instruct,aime2024,128,T1.0,R1,26,0.0038274354659594023,0.0,0.018121538192623184,0.0,0.0,0.0,0.005324989557266235,0.07108499854803085,0.09241333603858948,0.0,0.0
Phi-4-mini-instruct,aime2024,128,T1.0,R2,26,0.0038274354659594023,0.0,0.018121538192623184,0.0,0.0,0.0,0.005324989557266235,0.07108499854803085,0.09241333603858948,0.0,0.0
Phi-4-mini-instruct,aime2024,128,T1.1,R1,26,0.012658205169897813,0.0,0.049153282616354044,0.0,0.0,0.0,0.06931000202894211,0.20062833279371262,0.23669999837875366,0.038461538461538464,0.038461538461538464
Phi-4-mini-instruct,aime2024,128,T1.1,R2,26,0.012658205169897813,0.0,0.049153282616354044,0.0,0.0,0.0,0.06931000202894211,0.20062833279371262,0.23669999837875366,0.038461538461538464,0.038461538461538464
Phi-4-mini-instruct,aime2024,128,T1.2,R1,26,0.04201589753994575,0.0,0.19622859097282574,0.0,0.0,0.0,0.06931000202894211,0.7731033340096474,1.0,0.038461538461538464,0.038461538461538464
Phi-4-mini-instruct,aime2024,128,T1.2,R2,26,0.04201589753994575,0.0,0.19622859097282574,0.0,0.0,0.0,0.06931000202894211,0.7731033340096474,1.0,0.038461538461538464,0.038461538461538464
Phi-4-mini-instruct,aime2024,128,best_fixed_T,R1,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-4-mini-instruct,aime2024,128,best_fixed_T,R2,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-4-mini-instruct,aime2024,128,consensus_vote,R1,26,0.0033643590784072875,0.0,0.01737856251600128,0.0,0.0,0.0,0.0,0.06642250202894211,0.08856333603858947,0.0,0.0
Phi-4-mini-instruct,aime2024,128,consensus_vote,R2,26,0.0033643590784072875,0.0,0.01737856251600128,0.0,0.0,0.0,0.0,0.06642250202894211,0.08856333603858947,0.0,0.0
Phi-4-mini-instruct,aime2024,128,equal_mix,R1,26,0.0035543590784072876,0.0,0.018123746299114427,0.0,0.0,0.0,0.0,0.06931000202894211,0.09241333603858948,0.0,0.0
Phi-4-mini-instruct,aime2024,128,equal_mix,R2,26,0.0035543590784072876,0.0,0.018123746299114427,0.0,0.0,0.0,0.0,0.06931000202894211,0.09241333603858948,0.0,0.0
Phi-4-mini-instruct,aime2024,128,random_T,R1,26,0.007128847225640829,0.0,0.025372974697110376,0.0,0.0,0.0,0.0613125020172447,0.09813751955516636,0.10360002517700195,0.038461538461538464,0.0
Phi-4-mini-instruct,aime2024,128,random_T,R2,26,0.007128847225640829,0.0,0.025372974697110376,0.0,0.0,0.0,0.0613125020172447,0.09813751955516636,0.10360002517700195,0.038461538461538464,0.0
Phi-4-mini-instruct,aime2024,256,T0.1,R1,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-4-mini-instruct,aime2024,256,T0.1,R2,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-4-mini-instruct,aime2024,256,T0.2,R1,26,0.0021025640263150516,0.0,0.010721014998758664,0.0,0.0,0.0,0.0,0.04099999851314351,0.054666664684191346,0.0,0.0
Phi-4-mini-instruct,aime2024,256,T0.2,R2,26,0.0021025640263150516,0.0,0.010721014998758664,0.0,0.0,0.0,0.0,0.04099999851314351,0.054666664684191346,0.0,0.0
Phi-4-mini-instruct,aime2024,256,T0.3,R1,26,0.0022320512138181725,0.0,0.011381272694597324,0.0,0.0,0.0,0.0,0.04352499866945436,0.05803333155927248,0.0,0.0
Phi-4-mini-instruct,aime2024,256,T0.3,R2,26,0.0022320512138181725,0.0,0.011381272694597324,0.0,0.0,0.0,0.0,0.04352499866945436,0.05803333155927248,0.0,0.0
Phi-4-mini-instruct,aime2024,256,T0.4,R1,26,0.002228205058669958,0.0,0.01136166107444427,0.0,0.0,0.0,0.0,0.04344999864406418,0.05793333152541891,0.0,0.0
Phi-4-mini-instruct,aime2024,256,T0.4,R2,26,0.002228205058669958,0.0,0.01136166107444427,0.0,0.0,0.0,0.0,0.04344999864406418,0.05793333152541891,0.0,0.0
Phi-4-mini-instruct,aime2024,256,T0.5,R1,26,0.0021179486603404465,0.0,0.010799461547863634,0.0,0.0,0.0,0.0,0.04129999887663871,0.055066665168851614,0.0,0.0
Phi-4-mini-instruct,aime2024,256,T0.5,R2,26,0.0021179486603404465,0.0,0.010799461547863634,0.0,0.0,0.0,0.0,0.04129999887663871,0.055066665168851614,0.0,0.0
Phi-4-mini-instruct,aime2024,256,T0.6,R1,26,0.0022397435213161562,0.0,0.011420495920634098,0.0,0.0,0.0,0.0,0.043674998665665044,0.05823333155422006,0.0,0.0
Phi-4-mini-instruct,aime2024,256,T0.6,R2,26,0.0022397435213161562,0.0,0.011420495920634098,0.0,0.0,0.0,0.0,0.043674998665665044,0.05823333155422006,0.0,0.0
Phi-4-mini-instruct,aime2024,256,T0.7,R1,26,0.0022474358288141396,0.0,0.011459719146670872,0.0,0.0,0.0,0.0,0.043824998661875725,0.05843333154916763,0.0,0.0
Phi-4-mini-instruct,aime2024,256,T0.7,R2,26,0.0022474358288141396,0.0,0.011459719146670872,0.0,0.0,0.0,0.0,0.043824998661875725,0.05843333154916763,0.0,0.0
Phi-4-mini-instruct,aime2024,256,T0.8,R1,26,0.0022474358288141396,0.0,0.011459719146670872,0.0,0.0,0.0,0.0,0.043824998661875725,0.05843333154916763,0.0,0.0
Phi-4-mini-instruct,aime2024,256,T0.8,R2,26,0.0022474358288141396,0.0,0.011459719146670872,0.0,0.0,0.0,0.0,0.043824998661875725,0.05843333154916763,0.0,0.0
Phi-4-mini-instruct,aime2024,256,T0.9,R1,26,0.0022474358288141396,0.0,0.011459719146670872,0.0,0.0,0.0,0.0,0.043824998661875725,0.05843333154916763,0.0,0.0
Phi-4-mini-instruct,aime2024,256,T0.9,R2,26,0.0022474358288141396,0.0,0.011459719146670872,0.0,0.0,0.0,0.0,0.043824998661875725,0.05843333154916763,0.0,0.0
Phi-4-mini-instruct,aime2024,256,T1.0,R1,26,0.0022551271204765025,0.0,0.011458217433443494,0.0,0.0,0.0,0.00014998018741607666,0.043874992057681084,0.05843333154916763,0.0,0.0
Phi-4-mini-instruct,aime2024,256,T1.0,R2,26,0.0022551271204765025,0.0,0.011458217433443494,0.0,0.0,0.0,0.00014998018741607666,0.043874992057681084,0.05843333154916763,0.0,0.0
Phi-4-mini-instruct,aime2024,256,T1.1,R1,26,0.007812820088404875,0.0,0.030176479223210397,0.0,0.0,0.0,0.043824998661875725,0.12313332594931126,0.14469999074935913,0.038461538461538464,0.0
Phi-4-mini-instruct,aime2024,256,T1.1,R2,26,0.007812820088404875,0.0,0.030176479223210397,0.0,0.0,0.0,0.043824998661875725,0.12313332594931126,0.14469999074935913,0.038461538461538464,0.0
Phi-4-mini-instruct,aime2024,256,T1.2,R1,26,0.0407089742903526,0.0,0.19599252219958269,0.0,0.0,0.0,0.043824998661875725,0.7646083328872919,1.0,0.038461538461538464,0.038461538461538464
Phi-4-mini-instruct,aime2024,256,T1.2,R2,26,0.0407089742903526,0.0,0.19599252219958269,0.0,0.0,0.0,0.043824998661875725,0.7646083328872919,1.0,0.038461538461538464,0.038461538461538464
Phi-4-mini-instruct,aime2024,256,best_fixed_T,R1,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-4-mini-instruct,aime2024,256,best_fixed_T,R2,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-4-mini-instruct,aime2024,256,consensus_vote,R1,26,0.002221153777532088,0.0,0.011325706454326446,0.0,0.0,0.0,0.0,0.043312498661875726,0.0577499982158343,0.0,0.0
Phi-4-mini-instruct,aime2024,256,consensus_vote,R2,26,0.002221153777532088,0.0,0.011325706454326446,0.0,0.0,0.0,0.0,0.043312498661875726,0.0577499982158343,0.0,0.0
Phi-4-mini-instruct,aime2024,256,equal_mix,R1,26,0.0022474358288141396,0.0,0.011459719146670872,0.0,0.0,0.0,0.0,0.043824998661875725,0.05843333154916763,0.0,0.0
Phi-4-mini-instruct,aime2024,256,equal_mix,R2,26,0.0022474358288141396,0.0,0.011459719146670872,0.0,0.0,0.0,0.0,0.043824998661875725,0.05843333154916763,0.0,0.0
Phi-4-mini-instruct,aime2024,256,random_T,R1,26,0.005608332253849277,0.0,0.020520474806275245,0.0,0.0,0.0,0.040512498118914664,0.08235414687078446,0.09179997444152832,0.0,0.0
Phi-4-mini-instruct,aime2024,256,random_T,R2,26,0.005608332253849277,0.0,0.020520474806275245,0.0,0.0,0.0,0.040512498118914664,0.08235414687078446,0.09179997444152832,0.0,0.0
Phi-4-mini-instruct,aime2024,512,T0.1,R1,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-4-mini-instruct,aime2024,512,T0.1,R2,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-4-mini-instruct,aime2024,512,T0.2,R1,26,0.0012301282527355047,0.0,0.0062724479649201356,0.0,0.0,0.0,0.0,0.023987500928342342,0.03198333457112312,0.0,0.0
Phi-4-mini-instruct,aime2024,512,T0.2,R2,26,0.0012301282527355047,0.0,0.0062724479649201356,0.0,0.0,0.0,0.0,0.023987500928342342,0.03198333457112312,0.0,0.0
Phi-4-mini-instruct,aime2024,512,T0.3,R1,26,0.0012301282527355047,0.0,0.0062724479649201356,0.0,0.0,0.0,0.0,0.023987500928342342,0.03198333457112312,0.0,0.0
Phi-4-mini-instruct,aime2024,512,T0.3,R2,26,0.0012301282527355047,0.0,0.0062724479649201356,0.0,0.0,0.0,0.0,0.023987500928342342,0.03198333457112312,0.0,0.0
Phi-4-mini-instruct,aime2024,512,T0.4,R1,26,0.0012301282527355047,0.0,0.0062724479649201356,0.0,0.0,0.0,0.0,0.023987500928342342,0.03198333457112312,0.0,0.0
Phi-4-mini-instruct,aime2024,512,T0.4,R2,26,0.0012301282527355047,0.0,0.0062724479649201356,0.0,0.0,0.0,0.0,0.023987500928342342,0.03198333457112312,0.0,0.0
Phi-4-mini-instruct,aime2024,512,T0.5,R1,26,0.0012237179958342144,0.0,0.006239761939893314,0.0,0.0,0.0,0.0,0.023862500918767182,0.031816667891689576,0.0,0.0
Phi-4-mini-instruct,aime2024,512,T0.5,R2,26,0.0012237179958342144,0.0,0.006239761939893314,0.0,0.0,0.0,0.0,0.023862500918767182,0.031816667891689576,0.0,0.0
Phi-4-mini-instruct,aime2024,512,T0.6,R1,26,0.0012301282527355047,0.0,0.0062724479649201356,0.0,0.0,0.0,0.0,0.023987500928342342,0.03198333457112312,0.0,0.0
Phi-4-mini-instruct,aime2024,512,T0.6,R2,26,0.0012301282527355047,0.0,0.0062724479649201356,0.0,0.0,0.0,0.0,0.023987500928342342,0.03198333457112312,0.0,0.0
Phi-4-mini-instruct,aime2024,512,T0.7,R1,26,0.0012301282527355047,0.0,0.0062724479649201356,0.0,0.0,0.0,0.0,0.023987500928342342,0.03198333457112312,0.0,0.0
Phi-4-mini-instruct,aime2024,512,T0.7,R2,26,0.0012301282527355047,0.0,0.0062724479649201356,0.0,0.0,0.0,0.0,0.023987500928342342,0.03198333457112312,0.0,0.0
Phi-4-mini-instruct,aime2024,512,T0.8,R1,26,0.0012301282527355047,0.0,0.0062724479649201356,0.0,0.0,0.0,0.0,0.023987500928342342,0.03198333457112312,0.0,0.0
Phi-4-mini-instruct,aime2024,512,T0.8,R2,26,0.0012301282527355047,0.0,0.0062724479649201356,0.0,0.0,0.0,0.0,0.023987500928342342,0.03198333457112312,0.0,0.0
Phi-4-mini-instruct,aime2024,512,T0.9,R1,26,0.0012301282527355047,0.0,0.0062724479649201356,0.0,0.0,0.0,0.0,0.023987500928342342,0.03198333457112312,0.0,0.0
Phi-4-mini-instruct,aime2024,512,T0.9,R2,26,0.0012301282527355047,0.0,0.0062724479649201356,0.0,0.0,0.0,0.0,0.023987500928342342,0.03198333457112312,0.0,0.0
Phi-4-mini-instruct,aime2024,512,T1.0,R1,26,0.0012301282527355047,0.0,0.0062724479649201356,0.0,0.0,0.0,0.0,0.023987500928342342,0.03198333457112312,0.0,0.0
Phi-4-mini-instruct,aime2024,512,T1.0,R2,26,0.0012301282527355047,0.0,0.0062724479649201356,0.0,0.0,0.0,0.0,0.023987500928342342,0.03198333457112312,0.0,0.0
Phi-4-mini-instruct,aime2024,512,T1.1,R1,26,0.004141666138401398,0.0,0.015883869887369822,0.0,0.0,0.0,0.023987500928342342,0.0647708224132657,0.07569998502731323,0.0,0.0
Phi-4-mini-instruct,aime2024,512,T1.1,R2,26,0.004141666138401398,0.0,0.015883869887369822,0.0,0.0,0.0,0.023987500928342342,0.0647708224132657,0.07569998502731323,0.0,0.0
Phi-4-mini-instruct,aime2024,512,T1.2,R1,26,0.03969166671427397,0.0,0.19596548625916824,0.0,0.0,0.0,0.023987500928342342,0.7579958336427808,1.0,0.038461538461538464,0.038461538461538464
Phi-4-mini-instruct,aime2024,512,T1.2,R2,26,0.03969166671427397,0.0,0.19596548625916824,0.0,0.0,0.0,0.023987500928342342,0.7579958336427808,1.0,0.038461538461538464,0.038461538461538464
Phi-4-mini-instruct,aime2024,512,best_fixed_T,R1,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-4-mini-instruct,aime2024,512,best_fixed_T,R2,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-4-mini-instruct,aime2024,512,consensus_vote,R1,26,0.0012301282527355047,0.0,0.0062724479649201356,0.0,0.0,0.0,0.0,0.023987500928342342,0.03198333457112312,0.0,0.0
Phi-4-mini-instruct,aime2024,512,consensus_vote,R2,26,0.0012301282527355047,0.0,0.0062724479649201356,0.0,0.0,0.0,0.0,0.023987500928342342,0.03198333457112312,0.0,0.0
Phi-4-mini-instruct,aime2024,512,equal_mix,R1,26,0.0012301282527355047,0.0,0.0062724479649201356,0.0,0.0,0.0,0.0,0.023987500928342342,0.03198333457112312,0.0,0.0
Phi-4-mini-instruct,aime2024,512,equal_mix,R2,26,0.0012301282527355047,0.0,0.0062724479649201356,0.0,0.0,0.0,0.0,0.023987500928342342,0.03198333457112312,0.0,0.0
Phi-4-mini-instruct,aime2024,512,random_T,R1,26,0.004573719128249929,0.0,0.018177264963109514,0.0,0.0,0.0,0.022512500756420195,0.07417918916326016,0.08890002965927124,0.0,0.0
Phi-4-mini-instruct,aime2024,512,random_T,R2,26,0.004573719128249929,0.0,0.018177264963109514,0.0,0.0,0.0,0.022512500756420195,0.07417918916326016,0.08890002965927124,0.0,0.0
Phi-4-mini-instruct,aime2024,1024,T0.1,R1,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-4-mini-instruct,aime2024,1024,T0.1,R2,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-4-mini-instruct,aime2024,1024,T0.2,R1,26,0.0002628205200800529,0.0,0.001340126960460794,0.0,0.0,0.0,0.0,0.005125000141561031,0.006833333522081375,0.0,0.0
Phi-4-mini-instruct,aime2024,1024,T0.2,R2,26,0.0002628205200800529,0.0,0.001340126960460794,0.0,0.0,0.0,0.0,0.005125000141561031,0.006833333522081375,0.0,0.0
Phi-4-mini-instruct,aime2024,1024,T0.3,R1,26,0.0002628205200800529,0.0,0.001340126960460794,0.0,0.0,0.0,0.0,0.005125000141561031,0.006833333522081375,0.0,0.0
Phi-4-mini-instruct,aime2024,1024,T0.3,R2,26,0.0002628205200800529,0.0,0.001340126960460794,0.0,0.0,0.0,0.0,0.005125000141561031,0.006833333522081375,0.0,0.0
Phi-4-mini-instruct,aime2024,1024,T0.4,R1,26,0.0002628205200800529,0.0,0.001340126960460794,0.0,0.0,0.0,0.0,0.005125000141561031,0.006833333522081375,0.0,0.0
Phi-4-mini-instruct,aime2024,1024,T0.4,R2,26,0.0002628205200800529,0.0,0.001340126960460794,0.0,0.0,0.0,0.0,0.005125000141561031,0.006833333522081375,0.0,0.0
Phi-4-mini-instruct,aime2024,1024,T0.5,R1,26,0.0002628205200800529,0.0,0.001340126960460794,0.0,0.0,0.0,0.0,0.005125000141561031,0.006833333522081375,0.0,0.0
Phi-4-mini-instruct,aime2024,1024,T0.5,R2,26,0.0002628205200800529,0.0,0.001340126960460794,0.0,0.0,0.0,0.0,0.005125000141561031,0.006833333522081375,0.0,0.0
Phi-4-mini-instruct,aime2024,1024,T0.6,R1,26,0.0002628205200800529,0.0,0.001340126960460794,0.0,0.0,0.0,0.0,0.005125000141561031,0.006833333522081375,0.0,0.0
Phi-4-mini-instruct,aime2024,1024,T0.6,R2,26,0.0002628205200800529,0.0,0.001340126960460794,0.0,0.0,0.0,0.0,0.005125000141561031,0.006833333522081375,0.0,0.0
Phi-4-mini-instruct,aime2024,1024,T0.7,R1,26,0.0002628205200800529,0.0,0.001340126960460794,0.0,0.0,0.0,0.0,0.005125000141561031,0.006833333522081375,0.0,0.0
Phi-4-mini-instruct,aime2024,1024,T0.7,R2,26,0.0002628205200800529,0.0,0.001340126960460794,0.0,0.0,0.0,0.0,0.005125000141561031,0.006833333522081375,0.0,0.0
Phi-4-mini-instruct,aime2024,1024,T0.8,R1,26,0.0002628205200800529,0.0,0.001340126960460794,0.0,0.0,0.0,0.0,0.005125000141561031,0.006833333522081375,0.0,0.0
Phi-4-mini-instruct,aime2024,1024,T0.8,R2,26,0.0002628205200800529,0.0,0.001340126960460794,0.0,0.0,0.0,0.0,0.005125000141561031,0.006833333522081375,0.0,0.0
Phi-4-mini-instruct,aime2024,1024,T0.9,R1,26,0.0002628205200800529,0.0,0.001340126960460794,0.0,0.0,0.0,0.0,0.005125000141561031,0.006833333522081375,0.0,0.0
Phi-4-mini-instruct,aime2024,1024,T0.9,R2,26,0.0002628205200800529,0.0,0.001340126960460794,0.0,0.0,0.0,0.0,0.005125000141561031,0.006833333522081375,0.0,0.0
Phi-4-mini-instruct,aime2024,1024,T1.0,R1,26,0.0002628205200800529,0.0,0.001340126960460794,0.0,0.0,0.0,0.0,0.005125000141561031,0.006833333522081375,0.0,0.0
