combo,baseline,N,stratum,mean,std6,n_pids
mathfull_Qwen2.5-3B,T1.0,4,L1,0.943376178863276,0.0003946189277127806,2715
mathfull_Qwen2.5-3B,T1.0,4,L2,0.694711195064479,0.0012847308980571816,384
mathfull_Qwen2.5-3B,T1.0,4,L3,0.514507494532038,0.002942733413688003,293
mathfull_Qwen2.5-3B,T1.0,4,L4,0.3878154861676271,0.003045868585080335,361
mathfull_Qwen2.5-3B,T1.0,4,L5,0.13122714953402517,0.001138775939151662,1018
mathfull_Qwen2.5-3B,T1.0,4,overall,0.6816970759062235,0.0013160367219955964,4771
mathfull_Qwen2.5-3B,T1.1,4,L1,0.9264382567769803,0.0008038791379355519,2715
mathfull_Qwen2.5-3B,T1.1,4,L2,0.6373969226976138,0.002138184049687404,384
mathfull_Qwen2.5-3B,T1.1,4,L3,0.46400740011717034,0.0027324783464887214,293
mathfull_Qwen2.5-3B,T1.1,4,L4,0.34339604956108216,0.0017013752669171958,361
mathfull_Qwen2.5-3B,T1.1,4,L5,0.12190979236751226,0.0016926586206618794,1018
mathfull_Qwen2.5-3B,T1.1,4,overall,0.6589948849761883,0.0014228857366693946,4771
mathfull_Qwen2.5-3B,T1.2,4,L1,0.8942478799971222,0.0006344906605409218,2715
mathfull_Qwen2.5-3B,T1.2,4,L2,0.5469988838322024,0.0016297634712216754,384
mathfull_Qwen2.5-3B,T1.2,4,L3,0.3810592101099111,0.0035064503192570296,293
mathfull_Qwen2.5-3B,T1.2,4,L4,0.2828774276111681,0.0016348269938383315,361
mathfull_Qwen2.5-3B,T1.2,4,L5,0.10474105199810226,0.0014518114942993184,1018
mathfull_Qwen2.5-3B,T1.2,4,overall,0.6200641493287898,0.001360117918859113,4771
mathfull_Qwen2.5-3B,random_T,4,L1,0.9630350954730025,0.0007418648598230604,2715
mathfull_Qwen2.5-3B,random_T,4,L2,0.7572292788277588,0.004034952177631656,384
mathfull_Qwen2.5-3B,random_T,4,L3,0.5830903994311516,0.0025094776761912995,293
mathfull_Qwen2.5-3B,random_T,4,L4,0.40692232637593073,0.0025140927358076382,361
mathfull_Qwen2.5-3B,random_T,4,L5,0.11491589096832848,0.000684664600056341,1018
mathfull_Qwen2.5-3B,random_T,4,overall,0.7000933035296285,0.0016089121566351494,4771
mathfull_Qwen2.5-3B,equal_mix,4,L1,0.9907441937794149,0.0002559861947751688,2715
mathfull_Qwen2.5-3B,equal_mix,4,L2,0.842159469039352,0.0017771881260336664,384
mathfull_Qwen2.5-3B,equal_mix,4,L3,0.6608124762988247,0.0021037930326315625,293
mathfull_Qwen2.5-3B,equal_mix,4,L4,0.4227887426900587,0.0036813076379500656,361
mathfull_Qwen2.5-3B,equal_mix,4,L5,0.08520485428945655,0.0012112885269367087,1018
mathfull_Qwen2.5-3B,equal_mix,4,overall,0.7223313887142226,0.0013790546912882385,4771
mathfull_Qwen2.5-3B,T0.1,8,L1,0.99955468613213,4.902750353306497e-05,2715
mathfull_Qwen2.5-3B,T0.1,8,L2,0.937491167181482,0.001546325193479133,384
mathfull_Qwen2.5-3B,T0.1,8,L3,0.7480173652760677,0.0026187772968039613,293
mathfull_Qwen2.5-3B,T0.1,8,L4,0.39351895657503017,0.004658296474362726,361
mathfull_Qwen2.5-3B,T0.1,8,L5,0.042660480004361116,0.0009973860071411185,1018
mathfull_Qwen2.5-3B,T0.1,8,overall,0.7290809853364777,0.0015713582855311132,4771
mathfull_Qwen2.5-3B,T0.2,8,L1,0.9979173850691194,0.00012736810339429626,2715
mathfull_Qwen2.5-3B,T0.2,8,L2,0.9176566661723579,0.0011954915020098015,384
mathfull_Qwen2.5-3B,T0.2,8,L3,0.7742662473589147,0.0024652675661257974,293
mathfull_Qwen2.5-3B,T0.2,8,L4,0.4969396373811277,0.0023516935577596225,361
mathfull_Qwen2.5-3B,T0.2,8,L5,0.08013046966175248,0.00109972583484483,1018
mathfull_Qwen2.5-3B,T0.2,8,overall,0.7439853066357699,0.0010835211931740534,4771
mathfull_Qwen2.5-3B,T0.3,8,L1,0.9956290473028369,0.00016343281808261958,2715
mathfull_Qwen2.5-3B,T0.3,8,L2,0.9046821296154425,0.0021821503371422927,384
mathfull_Qwen2.5-3B,T0.3,8,L3,0.768432965526512,0.0019440400989560035,293
mathfull_Qwen2.5-3B,T0.3,8,L4,0.5361208690842915,0.0038874230425653823,361
mathfull_Qwen2.5-3B,T0.3,8,L5,0.110439578429593,0.0006812599577519651,1018
mathfull_Qwen2.5-3B,T0.3,8,overall,0.7507123841290201,0.0013685922601802418,4771
