model,dataset,baseline,stratum,N,mean,std6,n_pids
Phi-4-mini-instruct,aime,T0.5,L5,4,0.03652146570525607,0.007102818935024282,55
Phi-4-mini-instruct,aime,T0.5,L5,8,0.03787833715817236,0.007672744568335366,55
Phi-4-mini-instruct,aime,T0.5,L5,16,0.03911248361268501,0.0046067138259713045,55
Phi-4-mini-instruct,aime,T0.5,L5,32,0.03838208984357837,0.006642594082216325,55
Phi-4-mini-instruct,aime,T0.5,L5,64,0.035056187599107135,0.005247419825618497,55
Phi-4-mini-instruct,aime,T0.5,L5,128,0.033535353850686137,0.004397004324424622,55
Phi-4-mini-instruct,aime,T0.5,L5,256,0.03318181819931572,0.003294109797171233,55
Phi-4-mini-instruct,aime,T0.5,L5,512,0.029469696979856838,0.0024166550409615065,55
Phi-4-mini-instruct,aime,T0.5,L5,1024,0.029545454545454545,0.0036927447293800303,55
Phi-4-mini-instruct,aime,T0.5,L5,1536,0.030037878860126835,0.0023212624776899663,55
Phi-4-mini-instruct,aime,T0.5,L5,2048,0.03022727279952078,0.0015075563634594706,55
Phi-4-mini-instruct,aime,T0.6,L5,1,0.027954545713057964,0.007147810447509468,55
Phi-4-mini-instruct,aime,T0.6,L5,2,0.0362500001986821,0.006820806774588262,55
Phi-4-mini-instruct,aime,T0.6,L5,4,0.03585227412651431,0.006410672969465428,55
Phi-4-mini-instruct,aime,T0.6,L5,8,0.037218615482561244,0.004966417970416966,55
Phi-4-mini-instruct,aime,T0.6,L5,16,0.034145014109372165,0.005060407578705723,55
Phi-4-mini-instruct,aime,T0.6,L5,32,0.03304906185913941,0.007542173705594007,55
Phi-4-mini-instruct,aime,T0.6,L5,64,0.030333333503398438,0.0035775280815788053,55
Phi-4-mini-instruct,aime,T0.6,L5,128,0.027253787926482836,0.006129302613244865,55
Phi-4-mini-instruct,aime,T0.6,L5,256,0.0233712122521617,0.003164318759098611,55
Phi-4-mini-instruct,aime,T0.6,L5,512,0.02249999992041422,0.00313232581917631,55
Phi-4-mini-instruct,aime,T0.6,L5,1024,0.020795454547712276,0.0025210886962159763,55
Phi-4-mini-instruct,aime,T0.6,L5,1536,0.019621212131371996,0.0018360860811807433,55
Phi-4-mini-instruct,aime,T0.6,L5,2048,0.01984848487614229,0.0026039015334077703,55
Phi-4-mini-instruct,aime,T0.7,L5,1,0.0294696974991397,0.005618650906921324,55
Phi-4-mini-instruct,aime,T0.7,L5,2,0.03431818187801219,0.007259921351848561,55
Phi-4-mini-instruct,aime,T0.7,L5,4,0.0331881323448297,0.005476757741590319,55
Phi-4-mini-instruct,aime,T0.7,L5,8,0.03417631667742331,0.005970677148204126,55
Phi-4-mini-instruct,aime,T0.7,L5,16,0.03167418829080729,0.006984904615886517,55
Phi-4-mini-instruct,aime,T0.7,L5,32,0.0290101014585657,0.005239439385872421,55
Phi-4-mini-instruct,aime,T0.7,L5,64,0.030883838634260637,0.004984857840354063,55
Phi-4-mini-instruct,aime,T0.7,L5,128,0.028977272893781894,0.003888400549382898,55
Phi-4-mini-instruct,aime,T0.7,L5,256,0.027310606295412237,0.001940710004823762,55
Phi-4-mini-instruct,aime,T0.7,L5,512,0.0270454545194904,0.0029580395463657794,55
Phi-4-mini-instruct,aime,T0.7,L5,1024,0.027083333223267926,0.006034151246272559,55
Phi-4-mini-instruct,aime,T0.7,L5,1536,0.028106060539456922,0.00404051415213308,55
Phi-4-mini-instruct,aime,T0.7,L5,2048,0.02852272720386583,0.0036888962219385323,55
Phi-4-mini-instruct,aime,T0.8,L5,1,0.02681818211056063,0.004703405230529267,55
Phi-4-mini-instruct,aime,T0.8,L5,2,0.031969697127175095,0.00624371343384371,55
Phi-4-mini-instruct,aime,T0.8,L5,4,0.030088384895387874,0.005735340251239827,55
Phi-4-mini-instruct,aime,T0.8,L5,8,0.030603986819077115,0.005534367767502228,55
Phi-4-mini-instruct,aime,T0.8,L5,16,0.02589117762364555,0.005097290935746675,55
Phi-4-mini-instruct,aime,T0.8,L5,32,0.02368813140007351,0.007363794737784391,55
Phi-4-mini-instruct,aime,T0.8,L5,64,0.020088383950518807,0.00558738269407032,55
Phi-4-mini-instruct,aime,T0.8,L5,128,0.019797980091111195,0.004101145406462181,55
Phi-4-mini-instruct,aime,T0.8,L5,256,0.01928030309747112,0.0018036828852596894,55
Phi-4-mini-instruct,aime,T0.8,L5,512,0.019040404130337807,0.0009149640241933973,55
Phi-4-mini-instruct,aime,T0.8,L5,1024,0.018219696970261396,0.0002175970731870518,55
Phi-4-mini-instruct,aime,T0.8,L5,1536,0.018257575758704615,0.0004351941463741036,55
Phi-4-mini-instruct,aime,T0.8,L5,2048,0.01818181818181818,6.7986997775525915e-18,55
Phi-4-mini-instruct,aime,T0.9,L5,1,0.026515151927191137,0.007633593874570181,55
Phi-4-mini-instruct,aime,T0.9,L5,2,0.027045454793242756,0.006027723828696934,55
Phi-4-mini-instruct,aime,T0.9,L5,4,0.028554293909815648,0.0038642653115569282,55
Phi-4-mini-instruct,aime,T0.9,L5,8,0.026225920063866762,0.005370996146599646,55
Phi-4-mini-instruct,aime,T0.9,L5,16,0.023009481252820155,0.005590044307673478,55
Phi-4-mini-instruct,aime,T0.9,L5,32,0.01803156600728849,0.004681264901680418,55
Phi-4-mini-instruct,aime,T0.9,L5,64,0.01493813158577358,0.003120030576276707,55
Phi-4-mini-instruct,aime,T0.9,L5,128,0.0142171714737108,0.004015580376566396,55
Phi-4-mini-instruct,aime,T0.9,L5,256,0.015012626276549057,0.0037655783192672037,55
Phi-4-mini-instruct,aime,T0.9,L5,512,0.016666666598934107,0.002079886919800016,55
Phi-4-mini-instruct,aime,T0.9,L5,1024,0.017575757973121862,0.0008298828607460233,55
Phi-4-mini-instruct,aime,T0.9,L5,1536,0.01810606067830866,0.0004149409357243869,55
Phi-4-mini-instruct,aime,T0.9,L5,2048,0.01818181818181818,6.7986997775525915e-18,55
Phi-4-mini-instruct,aime,T1.0,L5,1,0.02242424263985766,0.005397372019725378,55
Phi-4-mini-instruct,aime,T1.0,L5,2,0.02446969718474774,0.004572828725439462,55
Phi-4-mini-instruct,aime,T1.0,L5,4,0.02357954610364902,0.004423108270168798,55
Phi-4-mini-instruct,aime,T1.0,L5,8,0.019836850780429235,0.004731439056312381,55
Phi-4-mini-instruct,aime,T1.0,L5,16,0.014261771161391401,0.005227630040764804,55
Phi-4-mini-instruct,aime,T1.0,L5,32,0.010160534081020993,0.0025229499031739116,55
Phi-4-mini-instruct,aime,T1.0,L5,64,0.006412337762726934,0.002208644800849004,55
Phi-4-mini-instruct,aime,T1.0,L5,128,0.00484848487275565,0.0022275819273974463,55
Phi-4-mini-instruct,aime,T1.0,L5,256,0.004166666703355118,0.002337155095390804,55
Phi-4-mini-instruct,aime,T1.0,L5,512,0.0033712120952479564,0.0016257018186947654,55
Phi-4-mini-instruct,aime,T1.0,L5,1024,0.0017803030483650398,0.0010860053967216784,55
Phi-4-mini-instruct,aime,T1.0,L5,1536,0.0012121212132500802,0.001425370265427094,55
Phi-4-mini-instruct,aime,T1.0,L5,2048,0.00128787881835842,0.001188211169096781,55
Phi-4-mini-instruct,aime,T1.1,L5,1,0.014924242691785954,0.004992438795802257,55
Phi-4-mini-instruct,aime,T1.1,L5,2,0.01719696991089163,0.00545174093662854,55
Phi-4-mini-instruct,aime,T1.1,L5,4,0.015852273357185417,0.004435917035852182,55
Phi-4-mini-instruct,aime,T1.1,L5,8,0.0092767858793112,0.0037886360564294576,55
Phi-4-mini-instruct,aime,T1.1,L5,16,0.00560717302035874,0.002693299199380256,55
Phi-4-mini-instruct,aime,T1.1,L5,32,0.0027904040829250143,0.002527846567625768,55
Phi-4-mini-instruct,aime,T1.1,L5,64,0.00102272727667832,0.0015663691628608055,55
Phi-4-mini-instruct,aime,T1.1,L5,128,0.0,0.0,55
Phi-4-mini-instruct,aime,T1.1,L5,256,0.0,0.0,55
Phi-4-mini-instruct,aime,T1.1,L5,512,0.0,0.0,55
Phi-4-mini-instruct,aime,T1.1,L5,1024,0.0,0.0,55
Phi-4-mini-instruct,aime,T1.1,L5,1536,0.0,0.0,55
Phi-4-mini-instruct,aime,T1.1,L5,2048,0.0,0.0,55
Phi-4-mini-instruct,aime,T1.2,L5,1,0.007121212255548318,0.003914729888150662,55
Phi-4-mini-instruct,aime,T1.2,L5,2,0.007234848623700187,0.0034887819497930153,55
Phi-4-mini-instruct,aime,T1.2,L5,4,0.0036047980951314272,0.00200494901811623,55
Phi-4-mini-instruct,aime,T1.2,L5,8,0.0007337662490140471,0.0006282441945932642,55
Phi-4-mini-instruct,aime,T1.2,L5,16,0.0,0.0,55
Phi-4-mini-instruct,aime,T1.2,L5,32,0.0,0.0,55
Phi-4-mini-instruct,aime,T1.2,L5,64,0.0,0.0,55
Phi-4-mini-instruct,aime,T1.2,L5,128,0.0,0.0,55
Phi-4-mini-instruct,aime,T1.2,L5,256,0.0,0.0,55
Phi-4-mini-instruct,aime,T1.2,L5,512,0.0,0.0,55
Phi-4-mini-instruct,aime,T1.2,L5,1024,0.0,0.0,55
Phi-4-mini-instruct,aime,T1.2,L5,1536,0.0,0.0,55
Phi-4-mini-instruct,aime,T1.2,L5,2048,0.0,0.0,55
Phi-4-mini-instruct,aime,consensus_vote,L5,1,0.025530303030302997,0.006226657918828783,55
Phi-4-mini-instruct,aime,consensus_vote,L5,2,0.03166666666666662,0.005262518738003012,55
Phi-4-mini-instruct,aime,consensus_vote,L5,4,0.03268939393939387,0.005355085734988925,55
Phi-4-mini-instruct,aime,consensus_vote,L5,8,0.03381953463203458,0.007137158830758735,55
Phi-4-mini-instruct,aime,consensus_vote,L5,16,0.017500396278805324,0.005136125613521827,55
Phi-4-mini-instruct,aime,consensus_vote,L5,32,0.0068566345270890125,0.003529334320536601,55
Phi-4-mini-instruct,aime,consensus_vote,L5,64,0.00767297979797973,0.003918057011151197,55
Phi-4-mini-instruct,aime,consensus_vote,L5,128,0.009657828282828239,0.0031042535466266653,55
Phi-4-mini-instruct,aime,consensus_vote,L5,256,0.012910353535353499,0.0036057598772004868,55
Phi-4-mini-instruct,aime,consensus_vote,L5,512,0.016906565656565634,0.0027978213954358935,55
Phi-4-mini-instruct,aime,consensus_vote,L5,1024,0.01998737373737372,0.002498660492077268,55
Phi-4-mini-instruct,aime,consensus_vote,L5,1536,0.020252525252525237,0.0020035933437485324,55
Phi-4-mini-instruct,aime,consensus_vote,L5,2048,0.020946969696969683,0.002407017403835929,55
Phi-4-mini-instruct,aime,equal_mix,L5,1,0.025530303030302997,0.006226657918828783,55
Phi-4-mini-instruct,aime,equal_mix,L5,2,0.03166666666666662,0.005262518738003012,55
Phi-4-mini-instruct,aime,equal_mix,L5,4,0.03268939393939387,0.005355085734988925,55
Phi-4-mini-instruct,aime,equal_mix,L5,8,0.03381953463203458,0.007137158830758735,55
Phi-4-mini-instruct,aime,equal_mix,L5,16,0.023867129083038126,0.005115017381609569,55
Phi-4-mini-instruct,aime,equal_mix,L5,32,0.019263888888888824,0.006263094526426813,55
Phi-4-mini-instruct,aime,equal_mix,L5,64,0.014535353535353495,0.0034949582423067795,55
Phi-4-mini-instruct,aime,equal_mix,L5,128,0.012979797979797966,0.0033101235115117643,55
Phi-4-mini-instruct,aime,equal_mix,L5,256,0.013257575757575739,0.003944453336168647,55
Phi-4-mini-instruct,aime,equal_mix,L5,512,0.014696969696969693,0.003287739139612127,55
Phi-4-mini-instruct,aime,equal_mix,L5,1024,0.015909090909090883,0.0011363636363636266,55
Phi-4-mini-instruct,aime,equal_mix,L5,1536,0.01704545454545454,0.0010163945352271446,55
Phi-4-mini-instruct,aime,equal_mix,L5,2048,0.01738636363636362,0.0011017454221400708,55
Phi-4-mini-instruct,aime,random_T,L5,1,0.0275000003251162,0.006756449662644284,55
Phi-4-mini-instruct,aime,random_T,L5,2,0.02871212135492396,0.005449659767523289,55
Phi-4-mini-instruct,aime,random_T,L5,4,0.02872474815865806,0.0032429575039417146,55
Phi-4-mini-instruct,aime,random_T,L5,8,0.027212662388090784,0.0075220259962386704,55
Phi-4-mini-instruct,aime,random_T,L5,16,0.025403535473301507,0.008027820092209563,55
Phi-4-mini-instruct,aime,random_T,L5,32,0.02375577238924571,0.006269313242035639,55
Phi-4-mini-instruct,aime,random_T,L5,64,0.0204615801826796,0.005351184022902709,55
Phi-4-mini-instruct,aime,random_T,L5,128,0.020012626342588255,0.003476428677340537,55
Phi-4-mini-instruct,aime,random_T,L5,256,0.015530303123435249,0.004210136620563448,55
Phi-4-mini-instruct,aime,random_T,L5,512,0.015606060319326072,0.004025723362169974,55
Phi-4-mini-instruct,aime,random_T,L5,1024,0.015113636323561242,0.004410927197176967,55
Phi-4-mini-instruct,aime,random_T,L5,1536,0.014772727216283445,0.0030903258185086264,55
Phi-4-mini-instruct,aime,random_T,L5,2048,0.014583333491375942,0.005219608750690295,55
Phi-4-mini-instruct,aime,T0.1,Lr,1,0.0,0.0,44
Phi-4-mini-instruct,aime,T0.1,Lr,2,0.0,0.0,44
Phi-4-mini-instruct,aime,T0.1,Lr,4,0.0,0.0,44
Phi-4-mini-instruct,aime,T0.1,Lr,8,0.0,0.0,44
Phi-4-mini-instruct,aime,T0.1,Lr,16,0.0,0.0,44
Phi-4-mini-instruct,aime,T0.1,Lr,32,0.0,0.0,44
Phi-4-mini-instruct,aime,T0.1,Lr,64,0.0,0.0,44
Phi-4-mini-instruct,aime,T0.1,Lr,128,0.0,0.0,44
Phi-4-mini-instruct,aime,T0.1,Lr,256,0.0,0.0,44
Phi-4-mini-instruct,aime,T0.1,Lr,512,0.0,0.0,44
Phi-4-mini-instruct,aime,T0.1,Lr,1024,0.0,0.0,44
Phi-4-mini-instruct,aime,T0.1,Lr,1536,0.0,0.0,44
Phi-4-mini-instruct,aime,T0.1,Lr,2048,0.0,0.0,44
Phi-4-mini-instruct,aime,T0.2,Lr,1,0.0004734848555402818,0.0011905846018284883,44
Phi-4-mini-instruct,aime,T0.2,Lr,2,0.0006155303122023454,0.0008608627925202193,44
Phi-4-mini-instruct,aime,T0.2,Lr,4,0.0005918560764808408,0.0006953342038574725,44
Phi-4-mini-instruct,aime,T0.2,Lr,8,0.00026932269578204315,0.0003031437710864261,44
Phi-4-mini-instruct,aime,T0.2,Lr,16,0.00011999049280400453,0.00020565638963442287,44
Phi-4-mini-instruct,aime,T0.2,Lr,32,1.5782829105966922e-05,9.066545053882576e-05,44
Phi-4-mini-instruct,aime,T0.2,Lr,64,0.0,0.0,44
Phi-4-mini-instruct,aime,T0.2,Lr,128,0.0,0.0,44
Phi-4-mini-instruct,aime,T0.2,Lr,256,0.0,0.0,44
Phi-4-mini-instruct,aime,T0.2,Lr,512,0.0,0.0,44
Phi-4-mini-instruct,aime,T0.2,Lr,1024,0.0,0.0,44
Phi-4-mini-instruct,aime,T0.2,Lr,1536,0.0,0.0,44
Phi-4-mini-instruct,aime,T0.2,Lr,2048,0.0,0.0,44
Phi-4-mini-instruct,aime,T0.3,Lr,1,0.0006628787977564159,0.001219993584098514,44
Phi-4-mini-instruct,aime,T0.3,Lr,2,0.0007102272833104432,0.0008974817467382806,44
Phi-4-mini-instruct,aime,T0.3,Lr,4,0.0005208333446220522,0.0006960350074925759,44
Phi-4-mini-instruct,aime,T0.3,Lr,8,0.00010101010169211797,0.00020470066377611636,44
Phi-4-mini-instruct,aime,T0.3,Lr,16,1.5782829105966922e-05,9.066545053882576e-05,44
Phi-4-mini-instruct,aime,T0.3,Lr,32,0.0,0.0,44
Phi-4-mini-instruct,aime,T0.3,Lr,64,0.0,0.0,44
Phi-4-mini-instruct,aime,T0.3,Lr,128,0.0,0.0,44
Phi-4-mini-instruct,aime,T0.3,Lr,256,0.0,0.0,44
Phi-4-mini-instruct,aime,T0.3,Lr,512,0.0,0.0,44
Phi-4-mini-instruct,aime,T0.3,Lr,1024,0.0,0.0,44
Phi-4-mini-instruct,aime,T0.3,Lr,1536,0.0,0.0,44
Phi-4-mini-instruct,aime,T0.3,Lr,2048,0.0,0.0,44
Phi-4-mini-instruct,aime,T0.4,Lr,1,0.00018939394221611364,0.0005926308287443076,44
Phi-4-mini-instruct,aime,T0.4,Lr,2,0.0001420454566620818,0.0004978667984596291,44
Phi-4-mini-instruct,aime,T0.4,Lr,4,0.0002761995049446796,0.00047971461801705405,44
Phi-4-mini-instruct,aime,T0.4,Lr,8,7.98160185557564e-05,0.00022539931465454302,44
Phi-4-mini-instruct,aime,T0.4,Lr,16,0.0,0.0,44
Phi-4-mini-instruct,aime,T0.4,Lr,32,0.0,0.0,44
Phi-4-mini-instruct,aime,T0.4,Lr,64,0.0,0.0,44
Phi-4-mini-instruct,aime,T0.4,Lr,128,0.0,0.0,44
Phi-4-mini-instruct,aime,T0.4,Lr,256,0.0,0.0,44
Phi-4-mini-instruct,aime,T0.4,Lr,512,0.0,0.0,44
Phi-4-mini-instruct,aime,T0.4,Lr,1024,0.0,0.0,44
Phi-4-mini-instruct,aime,T0.4,Lr,1536,0.0,0.0,44
Phi-4-mini-instruct,aime,T0.4,Lr,2048,0.0,0.0,44
Phi-4-mini-instruct,aime,T0.5,Lr,1,0.0006628787977564205,0.0012626947874643986,44
Phi-4-mini-instruct,aime,T0.5,Lr,2,0.001183712138850757,0.0016506902088944655,44
Phi-4-mini-instruct,aime,T0.5,Lr,4,0.0004892676899378545,0.0006384498435766615,44
Phi-4-mini-instruct,aime,T0.5,Lr,8,0.0001328012316882624,0.0002458172898334687,44
Phi-4-mini-instruct,aime,T0.5,Lr,16,2.8337351977825165e-05,0.00010173370953923124,44
Phi-4-mini-instruct,aime,T0.5,Lr,32,0.0,0.0,44
Phi-4-mini-instruct,aime,T0.5,Lr,64,0.0,0.0,44
Phi-4-mini-instruct,aime,T0.5,Lr,128,0.0,0.0,44
Phi-4-mini-instruct,aime,T0.5,Lr,256,0.0,0.0,44
Phi-4-mini-instruct,aime,T0.5,Lr,512,0.0,0.0,44
Phi-4-mini-instruct,aime,T0.5,Lr,1024,0.0,0.0,44
Phi-4-mini-instruct,aime,T0.5,Lr,1536,0.0,0.0,44
Phi-4-mini-instruct,aime,T0.5,Lr,2048,0.0,0.0,44
Phi-4-mini-instruct,aime,T0.6,Lr,1,0.00037878788443223183,0.0006974902784206066,44
Phi-4-mini-instruct,aime,T0.6,Lr,2,0.0004734848555402796,0.0007731985934232183,44
Phi-4-mini-instruct,aime,T0.6,Lr,4,0.0006470959792336477,0.0007162753258907105,44
Phi-4-mini-instruct,aime,T0.6,Lr,8,0.00017789502585811815,0.00045689554616706207,44
Phi-4-mini-instruct,aime,T0.6,Lr,16,1.1837121388508063e-05,5.334287126353625e-05,44
Phi-4-mini-instruct,aime,T0.6,Lr,32,0.0,0.0,44
Phi-4-mini-instruct,aime,T0.6,Lr,64,0.0,0.0,44
Phi-4-mini-instruct,aime,T0.6,Lr,128,0.0,0.0,44
Phi-4-mini-instruct,aime,T0.6,Lr,256,0.0,0.0,44
Phi-4-mini-instruct,aime,T0.6,Lr,512,0.0,0.0,44
Phi-4-mini-instruct,aime,T0.6,Lr,1024,0.0,0.0,44
Phi-4-mini-instruct,aime,T0.6,Lr,1536,0.0,0.0,44
Phi-4-mini-instruct,aime,T0.6,Lr,2048,0.0,0.0,44
Phi-4-mini-instruct,aime,T0.7,Lr,1,0.0004734848555402727,0.0010040810587795077,44
Phi-4-mini-instruct,aime,T0.7,Lr,2,0.0005208333410943432,0.0007725908430593948,44
Phi-4-mini-instruct,aime,T0.7,Lr,4,0.0006944444647877159,0.0009708281913476082,44
Phi-4-mini-instruct,aime,T0.7,Lr,8,0.0004280528563398973,0.0007350390727139672,44
Phi-4-mini-instruct,aime,T0.7,Lr,16,0.00016594516857750455,0.0003280080802456608,44
Phi-4-mini-instruct,aime,T0.7,Lr,32,0.0,0.0,44
Phi-4-mini-instruct,aime,T0.7,Lr,64,0.0,0.0,44
Phi-4-mini-instruct,aime,T0.7,Lr,128,0.0,0.0,44
Phi-4-mini-instruct,aime,T0.7,Lr,256,0.0,0.0,44
Phi-4-mini-instruct,aime,T0.7,Lr,512,0.0,0.0,44
Phi-4-mini-instruct,aime,T0.7,Lr,1024,0.0,0.0,44
Phi-4-mini-instruct,aime,T0.7,Lr,1536,0.0,0.0,44
Phi-4-mini-instruct,aime,T0.7,Lr,2048,0.0,0.0,44
Phi-4-mini-instruct,aime,T0.8,Lr,1,9.469697110805908e-05,0.0004112198154774956,44
Phi-4-mini-instruct,aime,T0.8,Lr,2,0.0009469697110806023,0.0010302614197726025,44
Phi-4-mini-instruct,aime,T0.8,Lr,4,0.0004182449527874818,0.0007429558886914051,44
Phi-4-mini-instruct,aime,T0.8,Lr,8,0.00022456710135110183,0.00037773422147661056,44
Phi-4-mini-instruct,aime,T0.8,Lr,16,6.7640697428335735e-06,3.0481642425315095e-05,44
Phi-4-mini-instruct,aime,T0.8,Lr,32,0.0,0.0,44
Phi-4-mini-instruct,aime,T0.8,Lr,64,0.0,0.0,44
Phi-4-mini-instruct,aime,T0.8,Lr,128,0.0,0.0,44
Phi-4-mini-instruct,aime,T0.8,Lr,256,0.0,0.0,44
Phi-4-mini-instruct,aime,T0.8,Lr,512,0.0,0.0,44
Phi-4-mini-instruct,aime,T0.8,Lr,1024,0.0,0.0,44
Phi-4-mini-instruct,aime,T0.8,Lr,1536,0.0,0.0,44
Phi-4-mini-instruct,aime,T0.8,Lr,2048,0.0,0.0,44
Phi-4-mini-instruct,aime,T0.9,Lr,1,0.0003787878844322228,0.0008506022469913953,44
Phi-4-mini-instruct,aime,T0.9,Lr,2,0.0006155303122023796,0.0007629549192600476,44
Phi-4-mini-instruct,aime,T0.9,Lr,4,0.00040246212720921817,0.0006799941747801062,44
Phi-4-mini-instruct,aime,T0.9,Lr,8,5.05050517279884e-05,0.00017500343977159145,44
Phi-4-mini-instruct,aime,T0.9,Lr,16,0.0,0.0,44
Phi-4-mini-instruct,aime,T0.9,Lr,32,0.0,0.0,44
Phi-4-mini-instruct,aime,T0.9,Lr,64,0.0,0.0,44
Phi-4-mini-instruct,aime,T0.9,Lr,128,0.0,0.0,44
Phi-4-mini-instruct,aime,T0.9,Lr,256,0.0,0.0,44
Phi-4-mini-instruct,aime,T0.9,Lr,512,0.0,0.0,44
Phi-4-mini-instruct,aime,T0.9,Lr,1024,0.0,0.0,44
Phi-4-mini-instruct,aime,T0.9,Lr,1536,0.0,0.0,44
Phi-4-mini-instruct,aime,T0.9,Lr,2048,0.0,0.0,44
Phi-4-mini-instruct,aime,T1.0,Lr,1,0.00028409091332416817,0.0007837464163010235,44
Phi-4-mini-instruct,aime,T1.0,Lr,2,0.0007575757759199455,0.001467708522492414,44
Phi-4-mini-instruct,aime,T1.0,Lr,4,0.0005445075909267977,0.0004889278290791842,44
Phi-4-mini-instruct,aime,T1.0,Lr,8,0.00026616613225388425,0.00036296000039937835,44
Phi-4-mini-instruct,aime,T1.0,Lr,16,3.878066534965455e-05,0.00010361765762834973,44
Phi-4-mini-instruct,aime,T1.0,Lr,32,0.0,0.0,44
Phi-4-mini-instruct,aime,T1.0,Lr,64,0.0,0.0,44
Phi-4-mini-instruct,aime,T1.0,Lr,128,0.0,0.0,44
Phi-4-mini-instruct,aime,T1.0,Lr,256,0.0,0.0,44
Phi-4-mini-instruct,aime,T1.0,Lr,512,0.0,0.0,44
Phi-4-mini-instruct,aime,T1.0,Lr,1024,0.0,0.0,44
Phi-4-mini-instruct,aime,T1.0,Lr,1536,0.0,0.0,44
Phi-4-mini-instruct,aime,T1.0,Lr,2048,0.0,0.0,44
Phi-4-mini-instruct,aime,T1.1,Lr,1,0.000757575768864484,0.0013054938740211155,44
Phi-4-mini-instruct,aime,T1.1,Lr,2,0.0005208333410943,0.0009876357346400128,44
Phi-4-mini-instruct,aime,T1.1,Lr,4,0.00032354798697102274,0.000437384700124151,44
Phi-4-mini-instruct,aime,T1.1,Lr,8,0.00012468434799685227,0.000272326595800376,44
Phi-4-mini-instruct,aime,T1.1,Lr,16,0.0,0.0,44
Phi-4-mini-instruct,aime,T1.1,Lr,32,0.0,0.0,44
Phi-4-mini-instruct,aime,T1.1,Lr,64,0.0,0.0,44
Phi-4-mini-instruct,aime,T1.1,Lr,128,0.0,0.0,44
Phi-4-mini-instruct,aime,T1.1,Lr,256,0.0,0.0,44
Phi-4-mini-instruct,aime,T1.1,Lr,512,0.0,0.0,44
Phi-4-mini-instruct,aime,T1.1,Lr,1024,0.0,0.0,44
Phi-4-mini-instruct,aime,T1.1,Lr,1536,0.0,0.0,44
Phi-4-mini-instruct,aime,T1.1,Lr,2048,0.0,0.0,44
Phi-4-mini-instruct,aime,T1.2,Lr,1,9.469697110805454e-05,0.0005439926829676722,44
Phi-4-mini-instruct,aime,T1.2,Lr,2,0.00014204545666207273,0.00043043139626008497,44
Phi-4-mini-instruct,aime,T1.2,Lr,4,0.0001262626328477043,0.00031721598190761325,44
Phi-4-mini-instruct,aime,T1.2,Lr,8,4.7348485554018184e-05,0.00027199634148381474,44
Phi-4-mini-instruct,aime,T1.2,Lr,16,0.0,0.0,44
Phi-4-mini-instruct,aime,T1.2,Lr,32,0.0,0.0,44
Phi-4-mini-instruct,aime,T1.2,Lr,64,0.0,0.0,44
Phi-4-mini-instruct,aime,T1.2,Lr,128,0.0,0.0,44
Phi-4-mini-instruct,aime,T1.2,Lr,256,0.0,0.0,44
Phi-4-mini-instruct,aime,T1.2,Lr,512,0.0,0.0,44
Phi-4-mini-instruct,aime,T1.2,Lr,1024,0.0,0.0,44
Phi-4-mini-instruct,aime,T1.2,Lr,1536,0.0,0.0,44
Phi-4-mini-instruct,aime,T1.2,Lr,2048,0.0,0.0,44
Phi-4-mini-instruct,aime,consensus_vote,Lr,1,0.0,0.0,44
Phi-4-mini-instruct,aime,consensus_vote,Lr,2,0.0003314393939393909,0.0007603932165812695,44
Phi-4-mini-instruct,aime,consensus_vote,Lr,4,0.00046559343434340227,0.0007670758590658133,44
Phi-4-mini-instruct,aime,consensus_vote,Lr,8,0.00013674693362190367,0.0002768103579744897,44
Phi-4-mini-instruct,aime,consensus_vote,Lr,16,3.457190957190216e-05,0.0001344053036099167,44
Phi-4-mini-instruct,aime,consensus_vote,Lr,32,0.0,0.0,44
Phi-4-mini-instruct,aime,consensus_vote,Lr,64,0.0,0.0,44
Phi-4-mini-instruct,aime,consensus_vote,Lr,128,0.0,0.0,44
Phi-4-mini-instruct,aime,consensus_vote,Lr,256,0.0,0.0,44
Phi-4-mini-instruct,aime,consensus_vote,Lr,512,0.0,0.0,44
Phi-4-mini-instruct,aime,consensus_vote,Lr,1024,0.0,0.0,44
Phi-4-mini-instruct,aime,consensus_vote,Lr,1536,0.0,0.0,44
Phi-4-mini-instruct,aime,consensus_vote,Lr,2048,0.0,0.0,44
Phi-4-mini-instruct,aime,equal_mix,Lr,1,0.0,0.0,44
Phi-4-mini-instruct,aime,equal_mix,Lr,2,0.0003314393939393909,0.0007603932165812695,44
Phi-4-mini-instruct,aime,equal_mix,Lr,4,0.00046559343434340227,0.0007670758590658133,44
Phi-4-mini-instruct,aime,equal_mix,Lr,8,0.00013674693362190367,0.0002768103579744897,44
Phi-4-mini-instruct,aime,equal_mix,Lr,16,3.0967822160993945e-05,0.00012132467711279673,44
Phi-4-mini-instruct,aime,equal_mix,Lr,32,0.0,0.0,44
Phi-4-mini-instruct,aime,equal_mix,Lr,64,0.0,0.0,44
Phi-4-mini-instruct,aime,equal_mix,Lr,128,0.0,0.0,44
Phi-4-mini-instruct,aime,equal_mix,Lr,256,0.0,0.0,44
Phi-4-mini-instruct,aime,equal_mix,Lr,512,0.0,0.0,44
Phi-4-mini-instruct,aime,equal_mix,Lr,1024,0.0,0.0,44
Phi-4-mini-instruct,aime,equal_mix,Lr,1536,0.0,0.0,44
