model,dataset,stratum,N,best_t_mean,best_t_seed_std,t_star,level_n_problems,dataset_family,acc_t1p0_mean,acc_t0p1_mean,acc_random_t_mean,acc_equal_mix_mean,acc_consensus_vote_mean,acc_t1p0_std,acc_t0p1_std,acc_random_t_std,acc_equal_mix_std,acc_consensus_vote_std,acc_v1_mean,acc_v1_std,gap_vs_t1p0,gap_vs_t0p1,gap_vs_random_t,gap_vs_equal_mix,gap_vs_consensus_vote,gap_vs_v1
Phi-4-mini-instruct,gsm8kfull,Lr,1,0.0986559142869326,0.005602759103168,1.1,31,gsm8kfull,0.095026881373938,0.0,0.0541666672134431,0.0,0.0,0.0032021983158614,0.0,0.0058913298162448,0.0,0.0,,,0.003629032912994601,0.0986559142869326,0.0444892470734895,0.0986559142869326,0.0986559142869326,
Phi-4-mini-instruct,gsm8kfull,Lr,2,0.096505376279995,0.0075637540197729,1.1,31,gsm8kfull,0.0934811836729446,0.0,0.0543682798192465,0.001008064516129,0.001008064516129,0.0054003159622062,0.0,0.0058177348136415,0.0006625676098852,0.0006625676098852,,,0.003024192607050405,0.096505376279995,0.0421370964607485,0.095497311763866,0.095497311763866,
Phi-4-mini-instruct,gsm8kfull,Lr,4,0.0985887096168333,0.0052627452469762,1.1,31,gsm8kfull,0.088552868722247,0.0,0.0467293912304505,0.0017137096774193,0.0017137096774193,0.0035501850813353,0.0,0.0046925100063707,0.0009856376259338,0.0009856376259338,,,0.010035840894586298,0.0985887096168333,0.0518593183863828,0.09687499993941401,0.09687499993941401,
Phi-4-mini-instruct,gsm8kfull,Lr,8,0.0956859646054605,0.0031412266524746,1.1,31,gsm8kfull,0.0827331355001817,0.0,0.0368516385137173,0.0077756976446492,0.0077756976446492,0.0044775973344852,0.0,0.0037344755004387,0.0021965954421042,0.0021965954421042,,,0.012952829105278799,0.0956859646054605,0.0588343260917432,0.0879102669608113,0.0879102669608113,
Phi-4-mini-instruct,gsm8kfull,Lr,16,0.0997065412135975,0.0052067420962449,1.2,31,gsm8kfull,0.0770810933092669,0.0,0.0379569895580531,0.0060259856630824,0.0102643369175627,0.0031856876884385,0.0,0.0048771692363292,0.001732602825956,0.0017225639209136,,,0.022625447904330603,0.0997065412135975,0.061749551655544396,0.09368055555051509,0.08944220429603479,
Phi-4-mini-instruct,gsm8kfull,Lr,32,0.101265681724775,0.0027879398516396,1.2,31,gsm8kfull,0.0787858423897095,0.0,0.0349350357353086,0.0068548387096774,0.0049507168458781,0.0026330595336273,0.0,0.0014836279706714,0.0017851567436434,0.0013153285598411,,,0.022479839335065505,0.101265681724775,0.06633064598946639,0.0944108430150976,0.0963149648788969,
Phi-4-mini-instruct,gsm8kfull,Lr,64,0.1028225802445924,0.0031544530003688,1.2,31,gsm8kfull,0.0714381720610363,0.0,0.0339829752782499,0.005510752688172,0.0091397849462365,0.0017560780246561,0.0,0.0027760068072685,0.0009766614045475,0.0016307259019465,,,0.0313844081835561,0.1028225802445924,0.0688396049663425,0.0973118275564204,0.0936827952983559,
Phi-4-mini-instruct,gsm8kfull,Lr,128,0.1031586024309358,0.0024910957403013,1.2,31,gsm8kfull,0.0746639784806037,0.0,0.0359543009751266,0.0035618279569892,0.0114471326164874,0.0020783409470001,0.0,0.0037603193042312,0.0014519862124523,0.0023302229322405,0.0149193549909258,0.0021789122221382,0.0284946239503321,0.1031586024309358,0.0672043014558092,0.0995967744739466,0.0917114698144484,0.08823924744001001
Phi-4-mini-instruct,gsm8kfull,Lr,256,0.1009408604073268,0.0014575743616477,1.2,31,gsm8kfull,0.0726478493982745,0.0,0.0340053761397959,0.0009408602150537,0.0144937275985663,0.0013353209444065,0.0,0.0043627964901117,0.0010719033353428,0.0024804366162477,0.0201612906029788,0.0022232337638474,0.028293011009052307,0.1009408604073268,0.0669354842675309,0.1000000001922731,0.0864471328087605,0.080779569804348
Phi-4-mini-instruct,gsm8kfull,Lr,512,0.0981182795849138,0.001009407708726,1.2,31,gsm8kfull,0.0701612903866716,0.0,0.0350806453135064,0.0004704301075268,0.0228046594982078,0.002118375225617,0.0,0.0055346320828798,0.0003964484194557,0.0021767001777052,0.0216397848180545,0.0026706414436821,0.027956989198242202,0.0981182795849138,0.0630376342714074,0.097647849477387,0.075313620086706,0.0764784947668593
Phi-4-mini-instruct,gsm8kfull,Lr,1024,0.0975806451482718,0.001419904547055,1.2,31,gsm8kfull,0.0670698925512292,0.0,0.0317876345367841,0.0,0.0253808243727598,0.0013890334646572,0.0,0.0055546700456156,0.0,0.0035371856705731,0.0229838710799012,0.001821224232149,0.030510752597042612,0.0975806451482718,0.0657930106114877,0.0975806451482718,0.07219982077551201,0.0745967740683706
Phi-4-mini-instruct,gsm8kfull,Lr,1536,0.0969086021525404,0.0003292324972155,1.2,31,gsm8kfull,0.0665322580695232,0.0,0.03279569909297,0.0,0.0240367383512544,0.0011961610236204,0.0,0.0030030622820636,0.0,0.0036724962592274,0.0245967742596422,0.0015087326534511,0.03037634408301719,0.0969086021525404,0.0641129030595704,0.0969086021525404,0.07287186380128599,0.0723118278928982
Phi-4-mini-instruct,gsm8kfull,Lr,2048,0.0967741935483871,1.5202354861220293e-17,1.2,31,gsm8kfull,0.0651881720630391,0.0,0.0348118278648584,0.0,0.0270385304659498,0.0009427784189414,0.0,0.0067745135823862,0.0,0.0030430020454046,0.0213709678300606,0.0030066697112976,0.03158602148534799,0.0967741935483871,0.0619623656835287,0.0967741935483871,0.0697356630824373,0.0754032257183265
Phi-4-mini-instruct,gsm8kfull,overall,1,0.8495988131625287,0.003088330218932,0.1,1319,gsm8kfull,0.777312358817764,0.8495988131625287,0.804131920085568,0.8493745261561797,0.8493745261561797,0.0036414055990654,0.003088330218932,0.0039125286892844,0.0034584164653732,0.0034584164653732,,,0.07228645434476477,0.0,0.045466893076960724,0.0002242870063490221,0.0002242870063490221,
Phi-4-mini-instruct,gsm8kfull,overall,2,0.8495340542055787,0.0033760630730166,0.1,1319,gsm8kfull,0.78387351558841,0.8495340542055787,0.8083475497913717,0.8495482688905726,0.8495482688905726,0.0024726346240231,0.0033760630730166,0.0031848123875329,0.0028009936051595,0.0028009936051595,,,0.0656605386171687,0.0,0.041186504414207015,-1.4214684993851812e-05,-1.4214684993851812e-05,
Phi-4-mini-instruct,gsm8kfull,overall,4,0.882691802963236,0.0020636394370677,0.6,1319,gsm8kfull,0.8732731056282317,0.866646660334309,0.8707009234074607,0.8780931471653601,0.8780931471653601,0.002894322487058,0.0021928057716983,0.0030350888277976,0.0024737048636163,0.0024737048636163,,,0.009418697335004333,0.01604514262892698,0.011990879555775269,0.0045986557978758835,0.0045986557978758835,
Phi-4-mini-instruct,gsm8kfull,overall,8,0.9030862323548984,0.0019398613075352,0.8,1319,gsm8kfull,0.9011166294038624,0.8737724364334719,0.8916721401024408,0.8980352141172363,0.8980352141172363,0.001511257789627,0.0036964314188616,0.0020859130048299,0.0026472199032632,0.0026472199032632,,,0.001969602951035987,0.029313795921426467,0.011414092252457597,0.005051018237662075,0.005051018237662075,
Phi-4-mini-instruct,gsm8kfull,overall,16,0.9111532108601214,0.002679880136988,0.8,1319,gsm8kfull,0.9111516404556173,0.8770622211460911,0.9001875363034588,0.9062542138254088,0.9041310326540613,0.0022047623569639,0.001809996689838,0.0024588615077793,0.0020544381732119,0.0022434934522734,,,1.5704045041031733e-06,0.03409098971403024,0.01096567455666253,0.004898997034712527,0.0070221782060601035,
Phi-4-mini-instruct,gsm8kfull,overall,32,0.9154813503232826,0.0014618122551138,1.0,1319,gsm8kfull,0.9154813503232826,0.8782713651900231,0.9039880631101196,0.9092646733636592,0.907011677617724,0.0014618122551138,0.0016727417665308,0.0023858623323589,0.0015953642604376,0.0017985928840232,,,0.0,0.03720998513325946,0.011493287213163006,0.006216676959623357,0.00846967270555854,
Phi-4-mini-instruct,gsm8kfull,overall,64,0.9174985259170942,0.0012768085326251,1.0,1319,gsm8kfull,0.9174985259170942,0.8788528768701108,0.905564242849418,0.9114905547131668,0.9105563979445708,0.0012768085326251,0.0020201927970196,0.0014969990469544,0.0017917871291787,0.0016055312612651,,,0.0,0.03864564904698342,0.011934283067676188,0.006007971203927487,0.006942127972523471,
Phi-4-mini-instruct,gsm8kfull,overall,128,0.9186436484785766,0.0011746703587059,1.0,1319,gsm8kfull,0.9186436484785766,0.8787470516576442,0.90671226109849,0.9124947350686547,0.9134082533063768,0.0011746703587059,0.0008861987200924,0.0018285977694442,0.000992295463666,0.0010733249164525,0.9134961251237228,0.001138768425716,0.0,0.039896596820932384,0.011931387380086589,0.006148913409921852,0.0052353951721998415,0.0051475233548538
Phi-4-mini-instruct,gsm8kfull,overall,256,0.9193070298273776,0.0009778699538055,0.8,1319,gsm8kfull,0.9191596116388152,0.8788154957551695,0.9072292772155148,0.9131891795130992,0.9150689706006232,0.001158949630535,0.0016424481581162,0.0023294320045019,0.0007024170023835,0.0011319249282571,0.9141895165761084,0.0010653634879768,0.00014741818856234268,0.04049153407220807,0.012077752611862724,0.006117850314278361,0.004238059226754354,0.00511751325126919
Phi-4-mini-instruct,gsm8kfull,overall,512,0.919759287374856,0.0008302995373492,0.8,1319,gsm8kfull,0.9196692570444504,0.8789486985456877,0.9079195098907444,0.9134097801364672,0.9162305724033356,0.000950352142893,0.0011945377657209,0.0016306150559806,0.0007151506900061,0.0008719653706639,0.9146370358019268,0.0012996157190062,9.003033040566599e-05,0.040810588829168326,0.01183977748411158,0.006349507238388785,0.003528714971520408,0.005122251572929226
Phi-4-mini-instruct,gsm8kfull,overall,1024,0.9199282916428438,0.0008287963766355,0.8,1319,gsm8kfull,0.9198272049733942,0.8790150366966901,0.90776945928468,0.9135756254738436,0.9170970748041446,0.0010659235988892,0.001300471773276,0.0029892609454838,0.0009433552521364,0.0011673766024833,0.9148407886267256,0.0018134798993558,0.00010108666944963485,0.04091325494615372,0.01215883235816384,0.0063526661690002095,0.0028312168386992465,0.005087503016118267
Phi-4-mini-instruct,gsm8kfull,overall,1536,0.920059388429058,0.0008248841723898,0.8,1319,gsm8kfull,0.919882486763464,0.8790071392873157,0.9080332322891106,0.9136767121556736,0.9172889815516806,0.000696725515735,0.0010918094084983,0.0025090695060427,0.0006853458960303,0.0011287173249097,0.914719168679534,0.0011370539317862,0.00017690166559403142,0.041052249141742325,0.012026156139947397,0.006382676273384402,0.002770406877377396,0.005340219749524033
Phi-4-mini-instruct,gsm8kfull,overall,2048,0.9201115112582732,0.0007037451110284,0.9,1319,gsm8kfull,0.919666098055117,0.8790861132461978,0.907687326286215,0.913863090725297,0.9176727950467526,0.0009305677691648,0.0019319723422361,0.0025337496739613,0.0007510668282171,0.0009024311290907,0.914829732315219,0.0013400326614191,0.00044541320315616417,0.04102539801207539,0.012424184972058216,0.00624842053297614,0.0024387162115205863,0.0052817789430541495
Phi-4-mini-instruct,gsm8kfull,overall_md_compat,1,0.8700472318023101,0.0031252747072799,0.1,1288,gsm8kfull,0.7937338260543778,0.8700472318023101,0.8221823260164964,0.8698175465838517,0.8698175465838517,0.0036513255614671,0.0031252747072799,0.0038523963991499,0.0034997881509605,0.0034997881509605,,,0.07631340574793233,0.0,0.047864905785813705,0.00022968521845845302,0.00022968521845845302,
Phi-4-mini-instruct,gsm8kfull,overall_md_compat,2,0.8699809142058682,0.0034164495971319,0.1,1288,gsm8kfull,0.8004901012168102,0.8699809142058682,0.8264945663823159,0.8699712085921314,0.8699712085921314,0.0023577869712554,0.0034164495971319,0.0030939518874002,0.0028326363831538,0.0028326363831538,,,0.06949081298905802,0.0,0.04348634782355232,9.705613736810115e-06,9.705613736810115e-06,
Phi-4-mini-instruct,gsm8kfull,overall_md_compat,4,0.9031576210230168,0.0020591426715786,0.6,1288,gsm8kfull,0.8921600057400993,0.8875053920659578,0.8905325363713484,0.899186130521048,0.899186130521048,0.0028766947705133,0.0022190374508061,0.0029838732976541,0.002498622236788,0.002498622236788,,,0.010997615282917428,0.015652228957058978,0.012625084651668339,0.003971490501968766,0.003971490501968766,
Phi-4-mini-instruct,gsm8kfull,overall_md_compat,8,0.9235865262509484,0.0018501508467193,0.8,1288,gsm8kfull,0.9208137476577556,0.8948026736457683,0.912246236025772,0.9194622676969336,0.9194622676969336,0.0013624708744294,0.0037406503843873,0.0020298007057803,0.002657124036994,0.002657124036994,,,0.002772778593192804,0.028783852605180127,0.011340290225176353,0.00412425855401477,0.00412425855401477,
Phi-4-mini-instruct,gsm8kfull,overall_md_compat,16,0.9320080457182937,0.0026252013943848,0.8,1288,gsm8kfull,0.9312263197735806,0.8981716379593898,0.9209399795869274,0.9279211975777628,0.9256449049893344,0.002175709697585,0.0018316489733949,0.0023704449150275,0.0020615651257165,0.0022545484918207,,,0.0007817259447130409,0.03383640775890384,0.011068066131366239,0.004086848140530841,0.006363140728959271,
Phi-4-mini-instruct,gsm8kfull,overall_md_compat,32,0.936169907316304,0.0013824907844969,0.8,1288,gsm8kfull,0.9356192080452864,0.8994098840727023,0.9249047120609108,0.9309841647256728,0.9287227721704624,0.0014217808573474,0.0016927521230412,0.0024034071831481,0.001590517195194,0.0018086336028929,,,0.0005506992710175851,0.036760023243601725,0.011265195255393157,0.005185742590631204,0.00744713514584161,
Phi-4-mini-instruct,gsm8kfull,overall_md_compat,64,0.9378617797754312,0.0012630340600141,1.0,1288,gsm8kfull,0.9378617797754312,0.9000053917637237,0.9265417423018296,0.9332959692028988,0.9322519841269842,0.0012630340600141,0.0020443595745205,0.0014524006898112,0.0018068797699457,0.0016049199942741,,,0.0,0.03785638801170743,0.011320037473601552,0.004565810572532358,0.005609795648446991,
Phi-4-mini-instruct,gsm8kfull,overall_md_compat,128,0.9394480029437268,0.0013038127460759,0.8,1288,gsm8kfull,0.9389568237657948,0.8998970195158639,0.927669944921335,0.9343712258454108,0.9351169448757766,0.0011441582017177,0.0008967999693007,0.0017561100809683,0.0009785738553638,0.0010242383490356,0.935123361050832,0.0011016973247501,0.0004911791779319552,0.039550983427862896,0.011778058022391735,0.005076777098315999,0.0043310580679502,0.0043246418928947206
Phi-4-mini-instruct,gsm8kfull,overall_md_compat,256,0.9400987751027772,0.0009260350832691,0.8,1288,gsm8kfull,0.9395337301399465,0.8999671109480346,0.928246312101654,0.9351454667011732,0.9367443064182192,0.0011543726274216,0.0016620961240194,0.0022580385267385,0.0006910938885631,0.0010788928298634,0.9357072766732878,0.0010214463995778,0.0005650449628307186,0.04013166415474256,0.011852463001123192,0.004953308401604017,0.0033544686845580207,0.004391498429489382
Phi-4-mini-instruct,gsm8kfull,overall_md_compat,512,0.9404697205368082,0.0008118068840846,0.8,1288,gsm8kfull,0.9401154891612138,0.900103519706337,0.9289272775940788,0.9353826992753624,0.9377338358350584,0.0009038252246876,0.0012088275545189,0.0014091260842094,0.0007210874939871,0.0008152220789249,0.9361299820600788,0.0012481944239696,0.0003542313755944271,0.040366200830471266,0.011542442942729436,0.005087021261445779,0.002735884701749791,0.004339738476729416
Phi-4-mini-instruct,gsm8kfull,overall_md_compat,1024,0.9408304218641976,0.0007418007476786,0.7,1288,gsm8kfull,0.940351643393493,0.9001714545053837,0.9288528727685192,0.935563858695652,0.93855918952726,0.0010569302829995,0.0013160288092368,0.002899678459963,0.0009546402426166,0.0010461512610006,0.9363062889714084,0.001813293098643,0.00047877847070465496,0.04065896735881391,0.011977549095678386,0.005266563168545679,0.002271232336937601,0.00452413289278919
Phi-4-mini-instruct,gsm8kfull,overall_md_compat,1536,0.941068193579756,0.0006546665877576,0.7,1288,gsm8kfull,0.9404211956838928,0.9001633670186098,0.9290987319234898,0.9356673783643892,0.9387880650448585,0.0006802006023602,0.0011048702980765,0.0024959753338236,0.0006935444213418,0.0009899752179489,0.9361429219613792,0.0011265980979665,0.0006469978958631994,0.040904826561146246,0.011969461656266223,0.005400815215366839,0.002280128534897563,0.0049252716183768586
Phi-4-mini-instruct,gsm8kfull,overall_md_compat,2048,0.9410762810664096,0.0007263201739806,0.7,1288,gsm8kfull,0.9402319487583424,0.9002442417482415,0.9286959757047414,0.9358582427536232,0.939108868184955,0.0009302719040982,0.0019550837728884,0.0023387626844284,0.0007600515473749,0.0007817374330803,0.9363337864293804,0.0012733136185154,0.0008443323080672416,0.040832039318168145,0.012380305361668231,0.005218038312786444,0.0019674128814546332,0.004742494637029249
Phi-4-mini-instruct,math500,L1,1,0.966414730308592,0.0014660693988727,0.1,215,math500,0.7632170542034992,0.966414730308592,0.842674419445585,0.9644961240310072,0.9644961240310072,0.006134717242191,0.0014660693988727,0.003025937781921,0.0021080425799826,0.0021080425799826,,,0.20319767610509287,0.0,0.12374031086300707,0.0019186062775848889,0.0019186062775848889,
Phi-4-mini-instruct,math500,L1,2,0.9650969010914944,0.00091754959043,0.1,215,math500,0.7726162790270278,0.9650969010914944,0.8475387607318486,0.9551453488372094,0.9551453488372094,0.0017117140621444,0.00091754959043,0.0024395523575227,0.0012506082889866,0.0012506082889866,,,0.1924806220644666,0.0,0.11755814035964574,0.009951552254285012,0.009951552254285012,
Phi-4-mini-instruct,math500,L1,4,0.994544574918673,0.0009266722498964,0.1,215,math500,0.8904522000819214,0.994544574918673,0.9284318505808016,0.9839744832041344,0.9839744832041344,0.0028892663514974,0.0009266722498964,0.0023428980193217,0.0011348287945964,0.0011348287945964,,,0.1040923748367516,0.0,0.06611272433787141,0.010570091714538599,0.010570091714538599,
Phi-4-mini-instruct,math500,L1,8,0.9994670545407968,0.0001534559891265,0.1,215,math500,0.9371083683630292,0.9994670545407968,0.9594233832184892,0.9912768318567738,0.9912768318567738,0.0012279588124882,0.0001534559891265,0.0012682241646402,0.0003607184432598,0.0003607184432598,,,0.06235868617776752,0.0,0.04004367132230757,0.008190222684022919,0.008190222684022919,
Phi-4-mini-instruct,math500,L1,16,0.9999418605205624,5.200153127953221e-05,0.1,215,math500,0.9547571069394896,0.9999418605205624,0.96905491126398,0.9941618217054264,0.9914906330749352,0.0009673793215272,5.200153127953221e-05,0.0009338776917931,0.0001931918802071,0.0003907053968003,,,0.04518475358107288,0.0,0.03088694925658242,0.005780038815136002,0.008451227445627207,
Phi-4-mini-instruct,math500,L1,32,1.0,0.0,0.1,215,math500,0.9604521969261096,1.0,0.9737241614465564,0.9945607235142117,0.9932638888888888,0.000546039568475,0.0,0.0006898156566642,0.0003197772295111,0.0005079004704145,,,0.039547803073890386,0.0,0.02627583855344362,0.005439276485788347,0.006736111111111165,
Phi-4-mini-instruct,math500,L1,64,1.0,0.0,0.1,215,math500,0.9621414730079876,1.0,0.9745897942663048,0.9951162790697676,0.9933301033591732,0.0005557320651226,0.0,0.0011761134723999,9.728604959691988e-05,0.0002041486764356,,,0.03785852699201242,0.0,0.025410205733695235,0.004883720930232371,0.0066698966408268445,
Phi-4-mini-instruct,math500,L1,128,1.0,0.0,0.1,215,math500,0.9631686047470386,1.0,0.9748934108865008,0.9953488372093025,0.9928391472868218,0.0004559415913952,0.0,0.0016159934226687,0.0,0.0003898673809452,0.9927228682262952,0.0004326091807687,0.03683139525296142,0.0,0.025106589113499167,0.0046511627906975495,0.007160852713178234,0.007277131773704815
