model,dataset,stratum,N,acc_t1p0_mean,acc_t1p0_std,acc_t0p1_mean,acc_t0p1_std,acc_random_t_mean
Qwen2.5-3B,mathfull,L3,8,0.6265910457303446,0.0038261096387598,0.7480173652760677,0.0026187772968039,0.687984741513275
Qwen2.5-3B,mathfull,L3,16,0.7121873961582005,0.0037084199976937,0.8196840649078663,0.0029974331756906,0.7613514687307603
Qwen2.5-3B,mathfull,L3,32,0.7617068044670177,0.0018492693201899,0.8623886058473614,0.0021909750074562,0.8071561597559952
Qwen2.5-3B,mathfull,L3,64,0.7935864006980206,0.0015321959776497,0.8845231330103799,0.002194115968325,0.8298845769126557
Qwen2.5-3B,mathfull,L3,128,0.8121224405886065,0.0014114936524716,0.8966012519357281,0.0016438297959464,0.8432290499941981
Qwen2.5-3B,mathfull,L3,256,0.8223668001157755,0.0011558351940524,0.90307878289982,0.0021549085909077,0.8501339124841986
Qwen2.5-3B,mathfull,L3,512,0.8305294845582741,0.0010589003348595,0.9073521051681956,0.0008182526858529,0.8560011380567163
Qwen2.5-3B,mathfull,L3,1024,0.8339377133815683,0.0009757413997383,0.9094354382433226,0.0005351784980963,0.8576294091902037
Qwen2.5-3B,mathfull,L3,1536,0.8360850398457345,0.0012901796752268,0.9103242323873724,0.0005197080109824,0.8570392492743245
Qwen2.5-3B,mathfull,L3,2048,0.8379266211027715,0.0009581422196275,0.9104095565677496,0.0009924789096845,0.8573734360642146
Qwen2.5-3B,mathfull,L4,1,0.288492613155584,0.0047463529933543,0.2950946449457787,0.0016582461019746,0.3121652818712322
Qwen2.5-3B,mathfull,L4,2,0.3094759922894277,0.003928287683066,0.3062730835817774,0.0027425411532083,0.3319713757498084
Qwen2.5-3B,mathfull,L4,4,0.3878154861676271,0.0030458685850803,0.3450350135372176,0.0035367180178616,0.4069223263759307
Qwen2.5-3B,mathfull,L4,8,0.4824674644381486,0.0013689771991783,0.3935189565750301,0.0046582964743627,0.4957358326020349
Qwen2.5-3B,mathfull,L4,16,0.557261349617857,0.0030948614755987,0.4245408049076004,0.0040013304485187,0.5590265337560526
Qwen2.5-3B,mathfull,L4,32,0.6128898523418992,0.0020034435996537,0.4466151139593149,0.0043471948309105,0.6069922186743849
Qwen2.5-3B,mathfull,L4,64,0.6484057928763575,0.0037769951702747,0.4541647435778224,0.0030814660131184,0.6345725204238354
Qwen2.5-3B,mathfull,L4,128,0.6677552713644506,0.0020922313666945,0.4574676826729552,0.0025476756508535,0.6497233772516209
Qwen2.5-3B,mathfull,L4,256,0.6823984309450473,0.0011935801747463,0.4606744389295653,0.0023761123542231,0.6589113959581664
Qwen2.5-3B,mathfull,L4,512,0.6903239463233249,0.0019468148089422,0.4588007852976878,0.0023794325804602,0.663050169987296
Qwen2.5-3B,mathfull,L4,1024,0.6951677442751033,0.0013651360361377,0.4586853650733931,0.0022779002755267,0.6647949371562577
Qwen2.5-3B,mathfull,L4,1536,0.6972106806198625,0.0008204632071577,0.4591297325209498,0.0002975957677999,0.662961680907756
Qwen2.5-3B,mathfull,L4,2048,0.6988371424321067,0.0019300847327246,0.4600588644963077,0.0020940881587283,0.6670514008177347
Qwen2.5-3B,mathfull,L5,1,0.1084029147951585,0.0014020349493948,0.0568557636316477,0.0008099534910496,0.1008840871708908
Qwen2.5-3B,mathfull,L5,2,0.1177635889155174,0.0011588562917015,0.0595857894068526,0.0010373133006827,0.1096819747361637
Qwen2.5-3B,mathfull,L5,4,0.1312271495340251,0.0011387759391516,0.0474606399800532,0.0008443036088551,0.1149158909683284
Qwen2.5-3B,mathfull,L5,8,0.1487611935077693,0.0004274084311641,0.0426604800043611,0.0009973860071411,0.1271107668559797
Qwen2.5-3B,mathfull,L5,16,0.1607373506504517,0.0010089960817542,0.039622216940867,0.0006964192324729,0.135047618993221
Qwen2.5-3B,mathfull,L5,32,0.1694457236478694,0.0010407838269084,0.036941795915758,0.0007948740637013,0.139408858907133
Qwen2.5-3B,mathfull,L5,64,0.1751851281239421,0.001013836643205,0.0354682092727012,0.0008589189572655,0.1424528776182224
Qwen2.5-3B,mathfull,L5,128,0.1782830045686211,0.000718609874705,0.0350903187349033,0.0008267920072587,0.1434165430428675
Qwen2.5-3B,mathfull,L5,256,0.1807944891173374,0.0009191406138912,0.0347174471203047,0.0003603267240025,0.1433981099005419
Qwen2.5-3B,mathfull,L5,512,0.181828271924837,0.0006862881412107,0.0343142872935157,0.0004873011129,0.1443698839014597
Qwen2.5-3B,mathfull,L5,1024,0.1823124728638546,0.0007256605125784,0.0337112530870466,0.0003039268831131,0.1441313306469843
Qwen2.5-3B,mathfull,L5,1536,0.183691470272206,0.0005077720803589,0.0333190078411944,0.0002020255831239,0.1436940622891067
Qwen2.5-3B,mathfull,L5,2048,0.1835611767125497,0.0004842317467297,0.0332903569500488,0.0002277962562724,0.1444226151938198
Qwen2.5-3B,mathfull,Lr,1,0.0218427837794307,0.0017456465211714,0.0,0.0,0.0131872854054716
Qwen2.5-3B,mathfull,Lr,2,0.0231636599229514,0.0019538181604684,0.0,0.0,0.0134235396573185
Qwen2.5-3B,mathfull,Lr,4,0.0223439294665642,0.0006684583719801,0.0,0.0,0.0125429555537703
Qwen2.5-3B,mathfull,Lr,8,0.0231064631536849,0.0008864299859426,0.0,0.0,0.0116462374157656
Qwen2.5-3B,mathfull,Lr,16,0.0246117470115487,0.0016620596423368,0.0,0.0,0.0117359321838071
Qwen2.5-3B,mathfull,Lr,32,0.0255954386830438,0.0016265569000214,0.0,0.0,0.0118663000178729
Qwen2.5-3B,mathfull,Lr,64,0.0279010090371073,0.0019177917275389,0.0,0.0,0.0122194707304034
Qwen2.5-3B,mathfull,Lr,128,0.0299761086419109,0.0012384716066319,0.0,0.0,0.0128761064381213
Qwen2.5-3B,mathfull,Lr,256,0.0325300943748897,0.0008086368257397,0.0,0.0,0.0144931705719775
Qwen2.5-3B,mathfull,Lr,512,0.033202677652323,0.0008539745439407,0.0,0.0,0.0150862685316706
Qwen2.5-3B,mathfull,Lr,1024,0.0342855098164445,0.0003222126923386,0.0,0.0,0.0154442296377815
Qwen2.5-3B,mathfull,Lr,1536,0.0345038660846753,0.0007252646858744,0.0,0.0,0.0150307847260532
Qwen2.5-3B,mathfull,Lr,2048,0.0345110252229144,0.0003224274199602,0.0,0.0,0.0152491407718547
Qwen2.5-3B,mathfull,overall,1,0.5725033579602432,0.0020617602856276,0.6512596517154767,0.0021486186416483,0.6067824787963914
Qwen2.5-3B,mathfull,overall,2,0.5845581577863818,0.0017860178282479,0.6539799435425909,0.0014423021514008,0.6161702762619561
Qwen2.5-3B,mathfull,overall,4,0.6559338311107968,0.0012968186660288,0.6836535620320707,0.0014363944709128,0.6732282949682356
Qwen2.5-3B,mathfull,overall,8,0.6985459150642671,0.0011193567159108,0.7005932288097352,0.0015403531523935,0.706703061459093
Qwen2.5-3B,mathfull,overall,16,0.7230283476373648,0.0014817170364267,0.7097967570404332,0.0013872533300172,0.7253059235706499
Qwen2.5-3B,mathfull,overall,32,0.7367351124437781,0.0010378581447745,0.7146513258868884,0.0013419928933844,0.7359998656872333
Qwen2.5-3B,mathfull,overall,64,0.7449641283513596,0.0012484444064435,0.7165639417767605,0.0010627399126591,0.7415417134909996
Qwen2.5-3B,mathfull,overall,128,0.749322738154143,0.0008151652857132,0.7175321137458499,0.0008787717207958,0.7445025106468612
Qwen2.5-3B,mathfull,overall,256,0.7521950690427149,0.0007058207994183,0.7180752770088615,0.0008433378541596,0.7461052325466813
Qwen2.5-3B,mathfull,overall,512,0.7537966041631569,0.0007130027742545,0.7181094047878238,0.0007070048960279,0.7471281192366743
Qwen2.5-3B,mathfull,overall,1024,0.754589277797464,0.0005986400059458,0.7181003133614103,0.0006427411154677,0.7473943298681008
Qwen2.5-3B,mathfull,overall,1536,0.7552173548687552,0.0004794415637463,0.7181046492471095,0.0001753480638063,0.7472285163055477
Qwen2.5-3B,mathfull,overall,2048,0.7554752014484538,0.0006245896531003,0.7181713662704264,0.000622584916674,0.7477397337237629
Qwen2.5-3B,mathfull,overall_md_compat,1,0.5948945026659817,0.0020735948476608,0.6777413898066112,0.0021918672998813,0.6309194453689837
Qwen2.5-3B,mathfull,overall_md_compat,2,0.607385768892126,0.0017788598057484,0.6805722950511347,0.00147133365639,0.640679365949925
Qwen2.5-3B,mathfull,overall_md_compat,4,0.6816970759062235,0.0013160367219955,0.7114525121545234,0.0014653070626386,0.7000933035296285
Qwen2.5-3B,mathfull,overall_md_compat,8,0.7260108602897237,0.0011278106909955,0.7290809853364777,0.0015713582855311,0.7349656948408589
Qwen2.5-3B,mathfull,overall_md_compat,16,0.7514275973798523,0.0014739170890999,0.7386587505147246,0.0014151767799909,0.7543213455637431
Qwen2.5-3B,mathfull,overall_md_compat,32,0.7656517120475471,0.0010066623656708,0.7437107174656049,0.0013690053147011,0.7654448272759685
Qwen2.5-3B,mathfull,overall_md_compat,64,0.7741215890822263,0.0012134402642238,0.7457011047834031,0.0010841313659316,0.7711976588055156
Qwen2.5-3B,mathfull,overall_md_compat,128,0.7785730517415194,0.0007931872191332,0.7467086448853792,0.0008964601542296,0.774252148545938
Qwen2.5-3B,mathfull,overall_md_compat,256,0.7814583272874348,0.000701321215831,0.7472738944349188,0.0008603130539101,0.7758542872570339
Qwen2.5-3B,mathfull,overall_md_compat,512,0.7830976357588605,0.0007066757841966,0.74730940992906,0.0007212359059078,0.776894650160332
Qwen2.5-3B,mathfull,overall_md_compat,1024,0.7838785108698424,0.0006072235229407,0.7472999488240206,0.0006556785862205,0.777157130003226
Qwen2.5-3B,mathfull,overall_md_compat,1536,0.7845232481456598,0.0004667143452223,0.7473044610169564,0.0001788775726435,0.7770013857095347
Qwen2.5-3B,mathfull,overall_md_compat,2048,0.7847912882620682,0.0006338358427055,0.7473738909102215,0.0006351166716166,0.777524511554966
Qwen3-4B-Instruct-2507,aime,L1,1,0.9215277808683892,0.0181845976034344,0.9472222217807064,0.0143022803704688,0.9243055604122304
Qwen3-4B-Instruct-2507,aime,L1,2,0.9358796322787252,0.0129006544796459,0.9483796319475878,0.009876784752225,0.9349537088915152
Qwen3-4B-Instruct-2507,aime,L1,4,0.9860339512427648,0.0076465806954287,0.9910300936963824,0.0052150083483079,0.9868248463780792
Qwen3-4B-Instruct-2507,aime,L1,8,0.9979938290737294,0.0021405264671152,0.998842593696382,0.0019685630862198,0.9988040134862618
Qwen3-4B-Instruct-2507,aime,L1,16,0.9996527781089148,0.0009316941020912,1.0,0.0,0.9998842593696382
Qwen3-4B-Instruct-2507,aime,L1,32,1.0,0.0,1.0,0.0,1.0
Qwen3-4B-Instruct-2507,aime,L1,64,1.0,0.0,1.0,0.0,1.0
Qwen3-4B-Instruct-2507,aime,L1,128,1.0,0.0,1.0,0.0,1.0
Qwen3-4B-Instruct-2507,aime,L1,256,1.0,0.0,1.0,0.0,1.0
Qwen3-4B-Instruct-2507,aime,L1,512,1.0,0.0,1.0,0.0,1.0
Qwen3-4B-Instruct-2507,aime,L1,1024,1.0,0.0,1.0,0.0,1.0
Qwen3-4B-Instruct-2507,aime,L1,1536,1.0,0.0,1.0,0.0,1.0
Qwen3-4B-Instruct-2507,aime,L1,2048,1.0,0.0,1.0,0.0,1.0
Qwen3-4B-Instruct-2507,aime,L2,1,0.6509259227249358,0.0377859498204556,0.7018518486508617,0.0534027303723865,0.6833333323399227
Qwen3-4B-Instruct-2507,aime,L2,2,0.6956018501961673,0.0314950260861148,0.7122685235959512,0.0271619204616694,0.7030092577139536
Qwen3-4B-Instruct-2507,aime,L2,4,0.8402777766739881,0.0195224475172675,0.8666666735101628,0.0199257018396622,0.8464120482956922
Qwen3-4B-Instruct-2507,aime,L2,8,0.9374779573193304,0.0163264992091854,0.9400462949717489,0.0197856962742977,0.9326278699768914
Qwen3-4B-Instruct-2507,aime,L2,16,0.9671296333825148,0.0106791000115756,0.9821759263674416,0.0051407683217737,0.9668981466028423
Qwen3-4B-Instruct-2507,aime,L2,32,0.9881944446652025,0.0053250794874247,0.99074074405211,0.0058267131079186,0.9898148168016364
Qwen3-4B-Instruct-2507,aime,L2,64,0.9956018527348834,0.0082519182578861,1.0,0.0,0.9976851873927646
Qwen3-4B-Instruct-2507,aime,L2,128,1.0,0.0,1.0,0.0,0.9997685187392764
Qwen3-4B-Instruct-2507,aime,L2,256,1.0,0.0,1.0,0.0,1.0
Qwen3-4B-Instruct-2507,aime,L2,512,1.0,0.0,1.0,0.0,1.0
Qwen3-4B-Instruct-2507,aime,L2,1024,1.0,0.0,1.0,0.0,1.0
Qwen3-4B-Instruct-2507,aime,L2,1536,1.0,0.0,1.0,0.0,1.0
Qwen3-4B-Instruct-2507,aime,L2,2048,1.0,0.0,1.0,0.0,1.0
Qwen3-4B-Instruct-2507,aime,L3,1,0.5261363619656273,0.0481474998952137,0.4928030294902397,0.0476234432551756,0.5212121213024313
Qwen3-4B-Instruct-2507,aime,L3,2,0.5668560618704016,0.0407784103411183,0.5374999981034886,0.0361122627667355,0.5462121218442917
Qwen3-4B-Instruct-2507,aime,L3,4,0.7176452102986249,0.0369566806832157,0.6968118733528889,0.0359861157978361,0.7015467204830863
Qwen3-4B-Instruct-2507,aime,L3,8,0.8433996145472382,0.0398571033016653,0.8320242663224537,0.0346507691490689,0.8193244961175051
Qwen3-4B-Instruct-2507,aime,L3,16,0.9160984880996472,0.0235420237645704,0.9170138926217052,0.0159514502052323,0.90486111424186
Qwen3-4B-Instruct-2507,aime,L3,32,0.9555555563984496,0.0185961006657545,0.9643939426451016,0.0127809332912034,0.9475378809553204
Qwen3-4B-Instruct-2507,aime,L3,64,0.9821969731287524,0.0168092826934883,0.986553031386751,0.0059690652758298,0.9787878818584212
Qwen3-4B-Instruct-2507,aime,L3,128,0.994128788059408,0.0067156117088042,0.9977272730885132,0.0031155165635735,0.994507577383157
Qwen3-4B-Instruct-2507,aime,L3,256,0.9992424249649048,0.0021759686242788,0.9996212124824524,0.0015386421698767,0.9988636365442566
Qwen3-4B-Instruct-2507,aime,L3,512,1.0,0.0,1.0,0.0,0.9992424249649048
Qwen3-4B-Instruct-2507,aime,L3,1024,1.0,0.0,1.0,0.0,1.0
Qwen3-4B-Instruct-2507,aime,L3,1536,1.0,0.0,1.0,0.0,1.0
Qwen3-4B-Instruct-2507,aime,L3,2048,1.0,0.0,1.0,0.0,1.0
Qwen3-4B-Instruct-2507,aime,L4,1,0.3629629672677429,0.0422185658840623,0.2939814823093237,0.0507638414721444,0.3453703688250647
Qwen3-4B-Instruct-2507,aime,L4,2,0.4002314804604759,0.0326979378109562,0.3206018504721146,0.0491596034399526,0.3743055545621448
Qwen3-4B-Instruct-2507,aime,L4,4,0.4904706847888451,0.0376263004677837,0.3690200682591509,0.0431238756982352,0.4544753109415372
Qwen3-4B-Instruct-2507,aime,L4,8,0.5893242905537287,0.0366611508640764,0.4199603180642481,0.0344506153070092,0.5433079805915002
Qwen3-4B-Instruct-2507,aime,L4,16,0.6336419812093178,0.0350162903463937,0.4663194443651095,0.0402147224523286,0.5785262390143342
Qwen3-4B-Instruct-2507,aime,L4,32,0.6623842649989657,0.0254679859369504,0.4708333339162722,0.0485720781340133,0.6063271646077434
Qwen3-4B-Instruct-2507,aime,L4,64,0.6750000001586698,0.0206134221319328,0.4995370360988157,0.0280825266601566,0.6159722225533591
Qwen3-4B-Instruct-2507,aime,L4,128,0.673842592233861,0.0193873184445647,0.5094135808241036,0.0244180596624168,0.6245370372026056
Qwen3-4B-Instruct-2507,aime,L4,256,0.6756944452170972,0.008912187634827,0.5127314833441265,0.0318098011923922,0.6120370392584138
Qwen3-4B-Instruct-2507,aime,L4,512,0.6717592602664674,0.0072168779108133,0.5178240747363478,0.0225795904894153,0.6194444439477391
Qwen3-4B-Instruct-2507,aime,L4,1024,0.6680555555762516,0.00493006655938,0.520833334437123,0.0267446749597054,0.6143518534178535
Qwen3-4B-Instruct-2507,aime,L4,1536,0.6671296296365283,0.00240562615747,0.5340277773362619,0.0235333691662004,0.6222222209735601
Qwen3-4B-Instruct-2507,aime,L4,2048,0.6666666666666666,0.0,0.5337962971793281,0.0180020578021508,0.6143518510723004
Qwen3-4B-Instruct-2507,aime,L5,1,0.0346064818419377,0.0109208780452683,0.0304398151907931,0.0084338684277183,0.0337962967222901
Qwen3-4B-Instruct-2507,aime,L5,2,0.0411458334937277,0.0081216538220148,0.034895833741218,0.0057418267970457,0.0395254630992119
Qwen3-4B-Instruct-2507,aime,L5,4,0.04017168338652,0.006575062708481,0.0354359580497084,0.0063357784440229,0.0418595689805913
Qwen3-4B-Instruct-2507,aime,L5,8,0.0368813381452734,0.0073211499299134,0.0327819117864472,0.0082953856623297,0.0439643967267194
Qwen3-4B-Instruct-2507,aime,L5,16,0.0317762119294557,0.0087025678493596,0.0277493942574235,0.0079947855927073,0.0399766763353168
Qwen3-4B-Instruct-2507,aime,L5,32,0.0282214506468907,0.0059223033827243,0.0208622688832864,0.0075686645690611,0.0343942899705358
Qwen3-4B-Instruct-2507,aime,L5,64,0.0226851850532477,0.0062162392097685,0.0162905094006822,0.0042672031904548,0.0320408948636785
Qwen3-4B-Instruct-2507,aime,L5,128,0.0234374997412992,0.0048588556521786,0.0122106481576338,0.0031046792232311,0.029398147991203
Qwen3-4B-Instruct-2507,aime,L5,256,0.0240162040400145,0.0032807868523638,0.0106481480394938,0.0032234084918973,0.0265624998223587
Qwen3-4B-Instruct-2507,aime,L5,512,0.0250578707566967,0.0024392201066577,0.0103009258983311,0.0053250805724113,0.0288773146544203
Qwen3-4B-Instruct-2507,aime,L5,1024,0.0274305558866924,0.0008068707609672,0.0085069444720391,0.0037773885393889,0.0281250000569141
Qwen3-4B-Instruct-2507,aime,L5,1536,0.0277199074625968,0.0003007029784299,0.007291666680464,0.0049956577591064,0.0268518517518208
Qwen3-4B-Instruct-2507,aime,L5,2048,0.0277777777777777,0.0,0.0052662036485142,0.0015035164407238,0.0276041665821577
Qwen3-4B-Instruct-2507,aime,Lr,1,0.0,0.0,0.0,0.0,0.0004166666728754
Qwen3-4B-Instruct-2507,aime,Lr,2,0.0004166666728754,0.001020620741368,0.0,0.0,0.0
Qwen3-4B-Instruct-2507,aime,Lr,4,0.0006944444651404,0.0018320703463512,0.0,0.0,0.0007638889132067
Qwen3-4B-Instruct-2507,aime,Lr,8,0.0002470237979044,0.000781186185259,0.0,0.0,0.0001388888961325
Qwen3-4B-Instruct-2507,aime,Lr,16,5.208333410942e-05,0.0002852721696181,0.0,0.0,0.0
Qwen3-4B-Instruct-2507,aime,Lr,32,0.0,0.0,0.0,0.0,0.0
Qwen3-4B-Instruct-2507,aime,Lr,64,0.0,0.0,0.0,0.0,0.0
Qwen3-4B-Instruct-2507,aime,Lr,128,0.0,0.0,0.0,0.0,0.0
Qwen3-4B-Instruct-2507,aime,Lr,256,0.0,0.0,0.0,0.0,0.0
Qwen3-4B-Instruct-2507,aime,Lr,512,0.0,0.0,0.0,0.0,0.0
Qwen3-4B-Instruct-2507,aime,Lr,1024,0.0,0.0,0.0,0.0,0.0
Qwen3-4B-Instruct-2507,aime,Lr,1536,0.0,0.0,0.0,0.0,0.0
Qwen3-4B-Instruct-2507,aime,Lr,2048,0.0,0.0,0.0,0.0,0.0
Qwen3-4B-Instruct-2507,aime,overall,1,0.3521057354139437,0.0263633544115444,0.3497759853973717,0.029338581094671,0.3532258073221825
Qwen3-4B-Instruct-2507,aime,overall,2,0.3702060936559592,0.0213073258391661,0.3605958788762515,0.0221621017284109,0.3651209686278602
Qwen3-4B-Instruct-2507,aime,overall,4,0.4201351573697447,0.0190748100659345,0.4075306178401073,0.0198082134796478,0.4161551695235247
Qwen3-4B-Instruct-2507,aime,overall,8,0.454975304574335,0.0191170629579324,0.4360391608356768,0.0179483546576374,0.4500921669492906
Qwen3-4B-Instruct-2507,aime,overall,16,0.4690563695611245,0.0149914086948075,0.4529310682655802,0.0146253559787923,0.4655846101498919
Qwen3-4B-Instruct-2507,aime,overall,32,0.4772289433403066,0.0109541517428111,0.4571348575334395,0.0165256072566662,0.4734020318508842
Qwen3-4B-Instruct-2507,aime,overall,64,0.4801747316384427,0.0098024774411593,0.4616599463286899,0.0093585144407304,0.4778823183338728
Qwen3-4B-Instruct-2507,aime,overall,128,0.4821908601015592,0.0071307392369271,0.4623581243555417,0.0079107595219972,0.4797491041115588
Qwen3-4B-Instruct-2507,aime,overall,256,0.4831989250215952,0.0035232183406847,0.4622983872776978,0.0101106064435785,0.4779793908485749
Qwen3-4B-Instruct-2507,aime,overall,512,0.483310932146659,0.0027098834463891,0.4627016129566349,0.0077663283084657,0.4796370967494918
Qwen3-4B-Instruct-2507,aime,overall,1024,0.4838709678721203,0.0016137429337052,0.4622983872142743,0.0086454479654659,0.478942652503329
Qwen3-4B-Instruct-2507,aime,overall,1536,0.4838933691976584,0.0007713870833544,0.4631048386722909,0.0079533672120305,0.4792114693744903
Qwen3-4B-Instruct-2507,aime,overall,2048,0.4838709677419355,0.0,0.4622983871608652,0.0056777693131854,0.4787410393183697
Qwen3-4B-Instruct-2507,aime,overall_md_compat,1,0.3945281131746598,0.0279063538112197,0.3919176703850068,0.031055715125103,0.3957329327016171
Qwen3-4B-Instruct-2507,aime,overall_md_compat,2,0.4147590366659693,0.0225516226632131,0.4040411654878481,0.023459209415417,0.4091114467757952
Qwen3-4B-Instruct-2507,aime,overall_md_compat,4,0.4706701830209019,0.020181207539739,0.4566306922786745,0.0209675523494523,0.4662023117657316
Qwen3-4B-Instruct-2507,aime,overall_md_compat,8,0.5097618444269171,0.0202341332817951,0.4885739994905776,0.0189988393580884,0.5043034052689481
Qwen3-4B-Instruct-2507,aime,overall_md_compat,16,0.5255629100704035,0.0158685197648527,0.507501076490349,0.0154813515832603,0.5216791414932523
Qwen3-4B-Instruct-2507,aime,overall_md_compat,32,0.5347264063933558,0.011595278410505,0.51221134639289,0.017492821127794,0.5304384212305089
Qwen3-4B-Instruct-2507,aime,overall_md_compat,64,0.5380271089442793,0.0103761986972229,0.517281626609255,0.0099062513462274,0.5354585012656647
Qwen3-4B-Instruct-2507,aime,overall_md_compat,128,0.5402861444511446,0.0075480884934011,0.5180639224706673,0.0083737619534356,0.5375502009924695
Qwen3-4B-Instruct-2507,aime,overall_md_compat,256,0.5414156629760043,0.0037294259309532,0.5179969881545288,0.0107023619322489,0.5355672692640658
Qwen3-4B-Instruct-2507,aime,overall_md_compat,512,0.541541164935413,0.0028684880179354,0.5184487952405669,0.0082208774424862,0.5374246987675028
Qwen3-4B-Instruct-2507,aime,overall_md_compat,1024,0.542168674844665,0.0017081923857388,0.5179969880834641,0.0091514503812585,0.5366465865398746
Qwen3-4B-Instruct-2507,aime,overall_md_compat,1536,0.5421937751250873,0.0008165349726538,0.5189006023677478,0.0084188633944201,0.5369477909858746
Qwen3-4B-Instruct-2507,aime,overall_md_compat,2048,0.5421686746987951,0.0,0.51799698802362,0.0060100788708001,0.5364206826097395
