model,dataset,baseline,stratum,N,mean,std6,n_pids
Qwen2.5-3B,mathfull,equal_mix,L2,256,0.9696560329861112,0.0004549922737828,384
Qwen2.5-3B,mathfull,equal_mix,L3,1,0.5058731513083048,0.0017795097690957,293
Qwen2.5-3B,mathfull,equal_mix,L3,2,0.5216723549488055,0.0039297343904997,293
Qwen2.5-3B,mathfull,equal_mix,L3,4,0.6616929749715587,0.002384031376816,293
Qwen2.5-3B,mathfull,equal_mix,L3,8,0.760267586272279,0.0034173506066974,293
Qwen2.5-3B,mathfull,equal_mix,L3,16,0.826510229949863,0.0043910722680403,293
Qwen2.5-3B,mathfull,equal_mix,L3,32,0.8644235874099354,0.0021745302097723,293
Qwen2.5-3B,mathfull,equal_mix,L3,64,0.8870046454304132,0.0018254294002172,293
Qwen2.5-3B,mathfull,equal_mix,L3,128,0.8946861964353431,0.0008501873003353,293
Qwen2.5-3B,mathfull,equal_mix,L3,256,0.8979071861964353,0.0014362325725712,293
Qwen2.5-3B,mathfull,equal_mix,L4,1,0.2980955678670359,0.0027772587117093,361
Qwen2.5-3B,mathfull,equal_mix,L4,2,0.32817405355494,0.0023210985126587,361
Qwen2.5-3B,mathfull,equal_mix,L4,4,0.4217826638965836,0.0029441630960714,361
Qwen2.5-3B,mathfull,equal_mix,L4,8,0.540288165589412,0.0025096304258149,361
Qwen2.5-3B,mathfull,equal_mix,L4,16,0.5964872893214307,0.0017467629859751,361
Qwen2.5-3B,mathfull,equal_mix,L4,32,0.6577825627779611,0.0031807403835524,361
Qwen2.5-3B,mathfull,equal_mix,L4,64,0.6898062041067581,0.0021327045268251,361
Qwen2.5-3B,mathfull,equal_mix,L4,128,0.712070060018467,0.0023075360504244,361
Qwen2.5-3B,mathfull,equal_mix,L4,256,0.722822406894429,0.0015686383983324,361
Qwen2.5-3B,mathfull,equal_mix,L5,1,0.0558816306483299,0.001120095919768,1018
Qwen2.5-3B,mathfull,equal_mix,L5,2,0.0731581532416503,0.0005842523208924,1018
Qwen2.5-3B,mathfull,equal_mix,L5,4,0.0854906816197337,0.0005512023181779,1018
Qwen2.5-3B,mathfull,equal_mix,L5,8,0.1176915276998161,0.0009460018003788,1018
Qwen2.5-3B,mathfull,equal_mix,L5,16,0.1192722357194669,0.0011926485623207,1018
Qwen2.5-3B,mathfull,equal_mix,L5,32,0.1331856141083095,0.0010391627563709,1018
Qwen2.5-3B,mathfull,equal_mix,L5,64,0.1349017804867023,0.001366840945398,1018
Qwen2.5-3B,mathfull,equal_mix,L5,128,0.1393511778074033,0.0015371647484733,1018
Qwen2.5-3B,mathfull,equal_mix,L5,256,0.1393976478934731,0.0006586210036039,1018
Qwen2.5-3B,mathfull,equal_mix,overall,1,0.6778365821281335,0.0015514973836158,4771
Qwen2.5-3B,mathfull,equal_mix,overall,2,0.6802116083280935,0.0013594751667392,4771
Qwen2.5-3B,mathfull,equal_mix,overall,4,0.7224143552481428,0.0012535387477825,4771
Qwen2.5-3B,mathfull,equal_mix,overall,8,0.7522009940180919,0.0014508407764888,4771
Qwen2.5-3B,mathfull,equal_mix,overall,16,0.7651358037691812,0.0014133874739256,4771
Qwen2.5-3B,mathfull,equal_mix,overall,32,0.7765267942412708,0.0011418679872541,4771
Qwen2.5-3B,mathfull,equal_mix,overall,64,0.7815034227616392,0.0010011193146362,4771
Qwen2.5-3B,mathfull,equal_mix,overall,128,0.7847628581492683,0.0010044421810143,4771
Qwen2.5-3B,mathfull,equal_mix,overall,256,0.7859601411304408,0.0006508127157717,4771
Qwen2.5-3B,mathfull,random_T,L1,1,0.8979159018218043,0.0007352810867813,2715
Qwen2.5-3B,mathfull,random_T,L1,2,0.9037852996163313,0.0006933061463028,2715
Qwen2.5-3B,mathfull,random_T,L1,4,0.9632256519943568,0.0005498207283565,2715
Qwen2.5-3B,mathfull,random_T,L1,8,0.9835008195265806,0.0004782801856659,2715
Qwen2.5-3B,mathfull,random_T,L1,16,0.990917388638144,0.0001602153132994,2715
Qwen2.5-3B,mathfull,random_T,L1,32,0.9939926375030668,0.0002283243831085,2715
Qwen2.5-3B,mathfull,random_T,L1,64,0.9951338374553884,7.588400518650777e-05,2715
Qwen2.5-3B,mathfull,random_T,L1,128,0.9959213220008388,6.474593962315357e-05,2715
Qwen2.5-3B,mathfull,random_T,L1,256,0.9961556170218064,7.126617239506901e-05,2715
Qwen2.5-3B,mathfull,random_T,L2,1,0.5921332455925746,0.0039325106929658,384
Qwen2.5-3B,mathfull,random_T,L2,2,0.6130805114387637,0.0022927776204803,384
Qwen2.5-3B,mathfull,random_T,L2,4,0.7561722400164904,0.0029552094964777,384
Qwen2.5-3B,mathfull,random_T,L2,8,0.8510338409186161,0.0021600055819814,384
Qwen2.5-3B,mathfull,random_T,L2,16,0.9003351126545266,0.0030597771961912,384
Qwen2.5-3B,mathfull,random_T,L2,32,0.9256943733214738,0.0010379981374295,384
Qwen2.5-3B,mathfull,random_T,L2,64,0.9374636516133452,0.0024294836222494,384
Qwen2.5-3B,mathfull,random_T,L2,128,0.9438648373203856,0.0011870206520462,384
Qwen2.5-3B,mathfull,random_T,L2,256,0.947309028590098,0.0011133891202177,384
Qwen2.5-3B,mathfull,random_T,L3,1,0.4423634804344489,0.0070852512934224,293
Qwen2.5-3B,mathfull,random_T,L3,2,0.4644340158729423,0.0034118664817674,293
Qwen2.5-3B,mathfull,random_T,L3,4,0.5801230130952373,0.0039795433813379,293
Qwen2.5-3B,mathfull,random_T,L3,8,0.6883737275650272,0.0036251675451435,293
Qwen2.5-3B,mathfull,random_T,L3,16,0.7612124009357726,0.0031475322267259,293
Qwen2.5-3B,mathfull,random_T,L3,32,0.809011655824155,0.0033756450494868,293
Qwen2.5-3B,mathfull,random_T,L3,64,0.8304741608717429,0.0013132066163912,293
Qwen2.5-3B,mathfull,random_T,L3,128,0.8412974035628012,0.0008397474637294,293
Qwen2.5-3B,mathfull,random_T,L3,256,0.8504787651224399,0.001377594015373,293
Qwen2.5-3B,mathfull,random_T,L4,1,0.3141966762437398,0.0045777663577668,361
Qwen2.5-3B,mathfull,random_T,L4,2,0.3328081716354231,0.0023007695185029,361
Qwen2.5-3B,mathfull,random_T,L4,4,0.4101059988755062,0.0032315351318472,361
Qwen2.5-3B,mathfull,random_T,L4,8,0.4952823275412989,0.0019599326243592,361
Qwen2.5-3B,mathfull,random_T,L4,16,0.5607383993563061,0.0031889157433181,361
Qwen2.5-3B,mathfull,random_T,L4,32,0.6061960194420691,0.0044271159195556,361
Qwen2.5-3B,mathfull,random_T,L4,64,0.635385229168434,0.0033254660000009,361
Qwen2.5-3B,mathfull,random_T,L4,128,0.6492895898473684,0.0032076487032505,361
Qwen2.5-3B,mathfull,random_T,L4,256,0.659352878185586,0.0019056269176349,361
Qwen2.5-3B,mathfull,random_T,L5,1,0.1004461369232641,0.0018489656536198,1018
Qwen2.5-3B,mathfull,random_T,L5,2,0.1098456943806226,0.001319665533486,1018
Qwen2.5-3B,mathfull,random_T,L5,4,0.1155666768781568,0.0005324303825173,1018
Qwen2.5-3B,mathfull,random_T,L5,8,0.1271590494651246,0.000841891616383,1018
Qwen2.5-3B,mathfull,random_T,L5,16,0.1349534255531513,0.0019184012833359,1018
Qwen2.5-3B,mathfull,random_T,L5,32,0.1396441981306376,0.0009690405098615,1018
Qwen2.5-3B,mathfull,random_T,L5,64,0.1424352145384352,0.0013040284556945,1018
Qwen2.5-3B,mathfull,random_T,L5,128,0.14331134517725,0.0019036676504886,1018
Qwen2.5-3B,mathfull,random_T,L5,256,0.1438568371009434,0.0009148444823898,1018
Qwen2.5-3B,mathfull,random_T,overall,1,0.6310024118702398,0.0026363624357127,4771
Qwen2.5-3B,mathfull,random_T,overall,2,0.6407977024400457,0.0014777216026993,4771
Qwen2.5-3B,mathfull,random_T,overall,4,0.700314183782003,0.0016426088790698,4771
Qwen2.5-3B,mathfull,random_T,overall,8,0.7350534593799778,0.0013246357329199,4771
Qwen2.5-3B,mathfull,random_T,overall,16,0.7543311205757316,0.0017120966379427,4771
Qwen2.5-3B,mathfull,random_T,overall,32,0.7654981391843063,0.0015809939298464,4771
Qwen2.5-3B,mathfull,random_T,overall,64,0.7712170312672934,0.001335607221885,4771
Qwen2.5-3B,mathfull,random_T,overall,128,0.7740840740583834,0.0013080034440606,4771
Qwen2.5-3B,mathfull,random_T,overall,256,0.7759363015232517,0.0008200996442011,4771
Qwen3-4B-Instruct-2507,aime,T0.1,L1,1,0.9479166672185614,0.012011279141540387,18
Qwen3-4B-Instruct-2507,aime,T0.1,L1,2,0.9488425933652453,0.008801225305969494,18
Qwen3-4B-Instruct-2507,aime,T0.1,L1,4,0.9910493840773901,0.0050613288435885,18
Qwen3-4B-Instruct-2507,aime,T0.1,L1,8,0.9987268530660204,0.0022192729629931284,18
Qwen3-4B-Instruct-2507,aime,T0.1,L1,16,1.0,0.0,18
Qwen3-4B-Instruct-2507,aime,T0.1,L1,32,1.0,0.0,18
Qwen3-4B-Instruct-2507,aime,T0.1,L1,64,1.0,0.0,18
Qwen3-4B-Instruct-2507,aime,T0.1,L1,128,1.0,0.0,18
Qwen3-4B-Instruct-2507,aime,T0.1,L1,256,1.0,0.0,18
Qwen3-4B-Instruct-2507,aime,T0.1,L2,1,0.6925925915991819,0.04507880384319177,9
Qwen3-4B-Instruct-2507,aime,T0.1,L2,2,0.7155092601422911,0.036130872956574835,9
Qwen3-4B-Instruct-2507,aime,T0.1,L2,4,0.8731481576407397,0.026720090866158522,9
Qwen3-4B-Instruct-2507,aime,T0.1,L2,8,0.9412037034829458,0.017438160827445075,9
Qwen3-4B-Instruct-2507,aime,T0.1,L2,16,0.982407408731955,0.005746713297892817,9
Qwen3-4B-Instruct-2507,aime,T0.1,L2,32,0.9907407440521099,0.0058267131079186,9
Qwen3-4B-Instruct-2507,aime,T0.1,L2,64,1.0,0.0,9
Qwen3-4B-Instruct-2507,aime,T0.1,L2,128,1.0,0.0,9
Qwen3-4B-Instruct-2507,aime,T0.1,L2,256,1.0,0.0,9
Qwen3-4B-Instruct-2507,aime,T0.1,L3,1,0.5022727269114869,0.04896175676993275,11
Qwen3-4B-Instruct-2507,aime,T0.1,L3,2,0.5371212110374913,0.03858591774695933,11
Qwen3-4B-Instruct-2507,aime,T0.1,L3,4,0.712752528262861,0.04259180113695101,11
Qwen3-4B-Instruct-2507,aime,T0.1,L3,8,0.826228807369868,0.035038240610322575,11
Qwen3-4B-Instruct-2507,aime,T0.1,L3,16,0.9093434395212117,0.027598538852888627,11
Qwen3-4B-Instruct-2507,aime,T0.1,L3,32,0.9647727292595487,0.013757743093644057,11
Qwen3-4B-Instruct-2507,aime,T0.1,L3,64,0.9884469707806904,0.005418123493101992,11
Qwen3-4B-Instruct-2507,aime,T0.1,L3,128,0.9975378793297393,0.0033885112148395306,11
Qwen3-4B-Instruct-2507,aime,T0.1,L3,256,0.9996212124824524,0.001538642169876734,11
Qwen3-4B-Instruct-2507,aime,T0.1,L4,1,0.29629629602034885,0.051544434180727815,9
Qwen3-4B-Instruct-2507,aime,T0.1,L4,2,0.3305555551692292,0.036154489344201936,9
Qwen3-4B-Instruct-2507,aime,T0.1,L4,4,0.3746913627341941,0.051954622114615184,9
Qwen3-4B-Instruct-2507,aime,T0.1,L4,8,0.43912973944787626,0.047274590695298914,9
Qwen3-4B-Instruct-2507,aime,T0.1,L4,16,0.4577932173765643,0.04202082164950463,9
Qwen3-4B-Instruct-2507,aime,T0.1,L4,32,0.4736111110455735,0.038600947647568905,9
Qwen3-4B-Instruct-2507,aime,T0.1,L4,64,0.4976851871340639,0.029536349265466215,9
Qwen3-4B-Instruct-2507,aime,T0.1,L4,128,0.5145833333954215,0.022840780252287748,9
Qwen3-4B-Instruct-2507,aime,T0.1,L4,256,0.5168981513318917,0.019561900499716754,9
Qwen3-4B-Instruct-2507,aime,T0.1,L5,1,0.030324074681158355,0.009243726759500092,36
Qwen3-4B-Instruct-2507,aime,T0.1,L5,2,0.03495370388393182,0.008655804323964622,36
Qwen3-4B-Instruct-2507,aime,T0.1,L5,4,0.03763503215008373,0.0069028256800696105,36
Qwen3-4B-Instruct-2507,aime,T0.1,L5,8,0.03297012825108437,0.006726204405083481,36
Qwen3-4B-Instruct-2507,aime,T0.1,L5,16,0.02641323528735445,0.005925528985402682,36
Qwen3-4B-Instruct-2507,aime,T0.1,L5,32,0.021792052408542293,0.0049897294846916245,36
Qwen3-4B-Instruct-2507,aime,T0.1,L5,64,0.01556712988315628,0.004467270775313043,36
Qwen3-4B-Instruct-2507,aime,T0.1,L5,128,0.01076388891993292,0.0040724835890319335,36
Qwen3-4B-Instruct-2507,aime,T0.1,L5,256,0.01070601851851851,0.003467879153775563,36
Qwen3-4B-Instruct-2507,aime,T0.1,overall,1,0.39252008051877035,0.029908108958463596,83
Qwen3-4B-Instruct-2507,aime,T0.1,overall,2,0.4055471889109886,0.023019745742210905,83
Qwen3-4B-Instruct-2507,aime,T0.1,overall,4,0.46101907909713147,0.025233932470761222,83
Qwen3-4B-Instruct-2507,aime,T0.1,overall,8,0.49006657638160667,0.021417425512008485,83
Qwen3-4B-Instruct-2507,aime,T0.1,overall,16,0.5050055414464429,0.01764149970493445,83
Qwen3-4B-Instruct-2507,aime,T0.1,overall,32,0.5129660313788158,0.014182201029588259,83
Qwen3-4B-Instruct-2507,aime,T0.1,overall,64,0.5170180727540699,0.010351016671977256,83
Qwen3-4B-Instruct-2507,aime,T0.1,overall,128,0.517971887642211,0.00807993028015468,83
Qwen3-4B-Instruct-2507,aime,T0.1,overall,256,0.5184738959754297,0.006857408154118683,83
Qwen3-4B-Instruct-2507,aime,T1.0,L1,1,0.9219907447695732,0.016885226103734413,18
Qwen3-4B-Instruct-2507,aime,T1.0,L1,2,0.935763892200258,0.013486381068731111,18
Qwen3-4B-Instruct-2507,aime,T1.0,L1,4,0.9844328727987077,0.009917919266224092,18
Qwen3-4B-Instruct-2507,aime,T1.0,L1,8,0.998688273407795,0.002175007510713783,18
Qwen3-4B-Instruct-2507,aime,T1.0,L1,16,0.9995370374785529,0.0009092403421966335,18
Qwen3-4B-Instruct-2507,aime,T1.0,L1,32,1.0,0.0,18
Qwen3-4B-Instruct-2507,aime,T1.0,L1,64,1.0,0.0,18
Qwen3-4B-Instruct-2507,aime,T1.0,L1,128,1.0,0.0,18
Qwen3-4B-Instruct-2507,aime,T1.0,L1,256,1.0,0.0,18
Qwen3-4B-Instruct-2507,aime,T1.0,L2,1,0.650462959099699,0.044660926632795896,9
Qwen3-4B-Instruct-2507,aime,T1.0,L2,2,0.7039351855163222,0.03081142732777738,9
Qwen3-4B-Instruct-2507,aime,T1.0,L2,4,0.860378090982084,0.023207361364103837,9
Qwen3-4B-Instruct-2507,aime,T1.0,L2,8,0.9429012360396207,0.020705787952458983,9
Qwen3-4B-Instruct-2507,aime,T1.0,L2,16,0.9706018545009472,0.010264628718919044,9
Qwen3-4B-Instruct-2507,aime,T1.0,L2,32,0.9884259259259258,0.004303315855110503,9
Qwen3-4B-Instruct-2507,aime,T1.0,L2,64,0.9960648152563307,0.008110446629821149,9
Qwen3-4B-Instruct-2507,aime,T1.0,L2,128,1.0,0.0,9
Qwen3-4B-Instruct-2507,aime,T1.0,L2,256,1.0,0.0,9
Qwen3-4B-Instruct-2507,aime,T1.0,L3,1,0.5234848473108176,0.051285556154889736,11
Qwen3-4B-Instruct-2507,aime,T1.0,L3,2,0.556060604525335,0.04118567105410197,11
Qwen3-4B-Instruct-2507,aime,T1.0,L3,4,0.7225378887219862,0.03317675716367764,11
Qwen3-4B-Instruct-2507,aime,T1.0,L3,8,0.8341783944404487,0.034976948335978086,11
Qwen3-4B-Instruct-2507,aime,T1.0,L3,16,0.9131313174059899,0.013992821982704488,11
Qwen3-4B-Instruct-2507,aime,T1.0,L3,32,0.9510732320221987,0.015576732492500786,11
Qwen3-4B-Instruct-2507,aime,T1.0,L3,64,0.9878787895043692,0.006940969125573779,11
Qwen3-4B-Instruct-2507,aime,T1.0,L3,128,0.994128788059408,0.00788320215418654,11
Qwen3-4B-Instruct-2507,aime,T1.0,L3,256,0.9975378793297393,0.0063997217157697765,11
Qwen3-4B-Instruct-2507,aime,T1.0,L4,1,0.3611111152503226,0.043154010554824304,9
Qwen3-4B-Instruct-2507,aime,T1.0,L4,2,0.3944444464588606,0.03517071725514522,9
Qwen3-4B-Instruct-2507,aime,T1.0,L4,4,0.47573302534443357,0.031444354871160776,9
Qwen3-4B-Instruct-2507,aime,T1.0,L4,8,0.6009121476500123,0.04483870582578678,9
Qwen3-4B-Instruct-2507,aime,T1.0,L4,16,0.6349691368501494,0.03542327667765643,9
Qwen3-4B-Instruct-2507,aime,T1.0,L4,32,0.6665895116791405,0.025748813860488075,9
Qwen3-4B-Instruct-2507,aime,T1.0,L4,64,0.6724537038934175,0.028704168213881276,9
Qwen3-4B-Instruct-2507,aime,T1.0,L4,128,0.6673611129151173,0.016029485722280006,9
Qwen3-4B-Instruct-2507,aime,T1.0,L4,256,0.6745370385685452,0.01182800194428642,9
Qwen3-4B-Instruct-2507,aime,T1.0,L5,1,0.03530092648644409,0.009514027176158513,36
Qwen3-4B-Instruct-2507,aime,T1.0,L5,2,0.04097222254387342,0.006582752844174253,36
Qwen3-4B-Instruct-2507,aime,T1.0,L5,4,0.03738426006209376,0.006168232661454933,36
Qwen3-4B-Instruct-2507,aime,T1.0,L5,8,0.037219741945456734,0.005781461111089043,36
Qwen3-4B-Instruct-2507,aime,T1.0,L5,16,0.031052831827697344,0.008456180235855744,36
Qwen3-4B-Instruct-2507,aime,T1.0,L5,32,0.026446759213555382,0.006869492273212918,36
Qwen3-4B-Instruct-2507,aime,T1.0,L5,64,0.0225115737153424,0.0038910866967903817,36
Qwen3-4B-Instruct-2507,aime,T1.0,L5,128,0.022743055726298003,0.00531828365108925,36
Qwen3-4B-Instruct-2507,aime,T1.0,L5,256,0.023321759266157926,0.0048042420537152625,36
Qwen3-4B-Instruct-2507,aime,T1.0,overall,1,0.3943273102281144,0.029459936259331472,83
Qwen3-4B-Instruct-2507,aime,T1.0,overall,2,0.41350401697276407,0.022806050918724296,83
Qwen3-4B-Instruct-2507,aime,T1.0,overall,4,0.47034387825894725,0.01869021348316987,83
Qwen3-4B-Instruct-2507,aime,T1.0,overall,8,0.5106817159449202,0.021027483790535508,83
Qwen3-4B-Instruct-2507,aime,T1.0,overall,16,0.5253512293257447,0.014304966822932455,83
Qwen3-4B-Instruct-2507,aime,T1.0,overall,32,0.5338437087033469,0.011248291595590428,83
Qwen3-4B-Instruct-2507,aime,T1.0,overall,64,0.5384789157909412,0.010460703941762094,83
Qwen3-4B-Instruct-2507,aime,T1.0,overall,128,0.539282128807666,0.006954518706717074,83
Qwen3-4B-Instruct-2507,aime,T1.0,overall,256,0.5407630524497076,0.00553253486638368,83
Qwen3-4B-Instruct-2507,aime,equal_mix,L1,1,0.9435185185185185,0.013997885800302328,18
Qwen3-4B-Instruct-2507,aime,equal_mix,L1,2,0.9469907407407407,0.011527927183961973,18
Qwen3-4B-Instruct-2507,aime,equal_mix,L1,4,0.9883487654320989,0.006719675990288632,18
Qwen3-4B-Instruct-2507,aime,equal_mix,L1,8,0.9981481481481482,0.0026414982921654532,18
Qwen3-4B-Instruct-2507,aime,equal_mix,L1,16,1.0,0.0,18
Qwen3-4B-Instruct-2507,aime,equal_mix,L1,32,1.0,0.0,18
Qwen3-4B-Instruct-2507,aime,equal_mix,L1,64,1.0,0.0,18
Qwen3-4B-Instruct-2507,aime,equal_mix,L1,128,1.0,0.0,18
Qwen3-4B-Instruct-2507,aime,equal_mix,L1,256,1.0,0.0,18
Qwen3-4B-Instruct-2507,aime,equal_mix,L2,1,0.686574074074074,0.04410810233231558,9
Qwen3-4B-Instruct-2507,aime,equal_mix,L2,2,0.7122685185185185,0.026080803924214663,9
Qwen3-4B-Instruct-2507,aime,equal_mix,L2,4,0.862962962962963,0.021462815165822217,9
Qwen3-4B-Instruct-2507,aime,equal_mix,L2,8,0.9342592592592592,0.013485817882153639,9
Qwen3-4B-Instruct-2507,aime,equal_mix,L2,16,0.9784722222222223,0.009206563010653543,9
Qwen3-4B-Instruct-2507,aime,equal_mix,L2,32,0.9949074074074075,0.0059056365626302945,9
Qwen3-4B-Instruct-2507,aime,equal_mix,L2,64,0.9995370370370371,0.0019641855032959316,9
Qwen3-4B-Instruct-2507,aime,equal_mix,L2,128,1.0,0.0,9
Qwen3-4B-Instruct-2507,aime,equal_mix,L2,256,1.0,0.0,9
Qwen3-4B-Instruct-2507,aime,equal_mix,L3,1,0.4950757575757576,0.03939047916038654,11
Qwen3-4B-Instruct-2507,aime,equal_mix,L3,2,0.5329545454545456,0.029232204506383506,11
Qwen3-4B-Instruct-2507,aime,equal_mix,L3,4,0.6858901515151515,0.035427573706730005,11
Qwen3-4B-Instruct-2507,aime,equal_mix,L3,8,0.8306939935064935,0.02650887074478776,11
Qwen3-4B-Instruct-2507,aime,equal_mix,L3,16,0.9131313131313131,0.02475681384285607,11
Qwen3-4B-Instruct-2507,aime,equal_mix,L3,32,0.9684343434343435,0.015007801702876423,11
Qwen3-4B-Instruct-2507,aime,equal_mix,L3,64,0.9880681818181819,0.01106326503945978,11
Qwen3-4B-Instruct-2507,aime,equal_mix,L3,128,0.9979166666666667,0.0036084391824351375,11
Qwen3-4B-Instruct-2507,aime,equal_mix,L3,256,1.0,0.0,11
Qwen3-4B-Instruct-2507,aime,equal_mix,L4,1,0.28518518518518515,0.05363521335010338,9
Qwen3-4B-Instruct-2507,aime,equal_mix,L4,2,0.33124999999999993,0.03139319046238218,9
Qwen3-4B-Instruct-2507,aime,equal_mix,L4,4,0.4054398148148148,0.051168705284216055,9
Qwen3-4B-Instruct-2507,aime,equal_mix,L4,8,0.5218270502645502,0.04499494707636323,9
Qwen3-4B-Instruct-2507,aime,equal_mix,L4,16,0.5948456790123456,0.05008388988721388,9
Qwen3-4B-Instruct-2507,aime,equal_mix,L4,32,0.6075617283950617,0.03767619785452958,9
Qwen3-4B-Instruct-2507,aime,equal_mix,L4,64,0.6289351851851852,0.024095320930436672,9
Qwen3-4B-Instruct-2507,aime,equal_mix,L4,128,0.6349537037037037,0.032911831571752516,9
Qwen3-4B-Instruct-2507,aime,equal_mix,L4,256,0.6388888888888888,0.021959163488418896,9
Qwen3-4B-Instruct-2507,aime,equal_mix,L5,1,0.031018518518518487,0.008018571492270598,36
Qwen3-4B-Instruct-2507,aime,equal_mix,L5,2,0.03767361111111107,0.006821994935426827,36
Qwen3-4B-Instruct-2507,aime,equal_mix,L5,4,0.04526427469135799,0.006431948560270255,36
Qwen3-4B-Instruct-2507,aime,equal_mix,L5,8,0.04836185515873012,0.00878550206921916,36
Qwen3-4B-Instruct-2507,aime,equal_mix,L5,16,0.036724759615384565,0.008279504871892295,36
Qwen3-4B-Instruct-2507,aime,equal_mix,L5,32,0.033487654320987575,0.00853718941471877,36
Qwen3-4B-Instruct-2507,aime,equal_mix,L5,64,0.03105709876543205,0.005334357292159355,36
Qwen3-4B-Instruct-2507,aime,equal_mix,L5,128,0.029513888888888864,0.003904934542814998,36
Qwen3-4B-Instruct-2507,aime,equal_mix,L5,256,0.028993055555555536,0.0022546365433835803,36
Qwen3-4B-Instruct-2507,aime,equal_mix,overall,1,0.3890562248995983,0.028265032182557614,83
Qwen3-4B-Instruct-2507,aime,equal_mix,overall,2,0.4054969879518072,0.01851697634611706,83
Qwen3-4B-Instruct-2507,aime,equal_mix,overall,4,0.4624121485943775,0.022976765043193906,83
Qwen3-4B-Instruct-2507,aime,equal_mix,overall,8,0.5054229417670683,0.019166955859069773,83
Qwen3-4B-Instruct-2507,aime,equal_mix,overall,16,0.524414420502523,0.01980267623380473,83
Qwen3-4B-Instruct-2507,aime,equal_mix,overall,32,0.5335006693440428,0.014804239377780306,83
Qwen3-4B-Instruct-2507,aime,equal_mix,overall,64,0.5378681392235608,0.00958835265038145,83
Qwen3-4B-Instruct-2507,aime,equal_mix,overall,128,0.5392068273092369,0.011215777172576344,83
Qwen3-4B-Instruct-2507,aime,equal_mix,overall,256,0.539683734939759,0.007381877551953851,83
Qwen3-4B-Instruct-2507,aime,random_T,L1,1,0.9310185230440564,0.01955101222262986,18
Qwen3-4B-Instruct-2507,aime,random_T,L1,2,0.9353009302307057,0.015166347883174922,18
Qwen3-4B-Instruct-2507,aime,random_T,L1,4,0.983699847702627,0.005446483015388657,18
Qwen3-4B-Instruct-2507,aime,random_T,L1,8,0.998148148810422,0.0022197406921361878,18
Qwen3-4B-Instruct-2507,aime,random_T,L1,16,0.9998842593696382,0.0004546201710982856,18
Qwen3-4B-Instruct-2507,aime,random_T,L1,32,1.0,0.0,18
Qwen3-4B-Instruct-2507,aime,random_T,L1,64,1.0,0.0,18
Qwen3-4B-Instruct-2507,aime,random_T,L1,128,1.0,0.0,18
Qwen3-4B-Instruct-2507,aime,random_T,L1,256,1.0,0.0,18
Qwen3-4B-Instruct-2507,aime,random_T,L2,1,0.6828703687146858,0.035683367133264796,9
Qwen3-4B-Instruct-2507,aime,random_T,L2,2,0.6960648154770886,0.03352778957334033,9
Qwen3-4B-Instruct-2507,aime,random_T,L2,4,0.8553240851119712,0.03169921289967478,9
Qwen3-4B-Instruct-2507,aime,random_T,L2,8,0.9394290171287678,0.02013042520690333,9
Qwen3-4B-Instruct-2507,aime,random_T,L2,16,0.9701388897719205,0.016009014620521844,9
Qwen3-4B-Instruct-2507,aime,random_T,L2,32,0.9893518542801893,0.007370275774343103,9
Qwen3-4B-Instruct-2507,aime,random_T,L2,64,0.9981481499142117,0.002576002680967693,9
Qwen3-4B-Instruct-2507,aime,random_T,L2,128,0.9997685187392764,0.0007607250488280351,9
Qwen3-4B-Instruct-2507,aime,random_T,L2,256,1.0,0.0,9
Qwen3-4B-Instruct-2507,aime,random_T,L3,1,0.5454545463576461,0.044663090887934055,11
Qwen3-4B-Instruct-2507,aime,random_T,L3,2,0.5392045446417548,0.027946610066163956,11
Qwen3-4B-Instruct-2507,aime,random_T,L3,4,0.7004103570273429,0.035697468369385914,11
Qwen3-4B-Instruct-2507,aime,random_T,L3,8,0.8146171542731199,0.026074555560656156,11
Qwen3-4B-Instruct-2507,aime,random_T,L3,16,0.9020202042478502,0.02654922101301766,11
Qwen3-4B-Instruct-2507,aime,random_T,L3,32,0.9544823269049327,0.014879746419551034,11
Qwen3-4B-Instruct-2507,aime,random_T,L3,64,0.9852272759784352,0.009639574992222876,11
Qwen3-4B-Instruct-2507,aime,random_T,L3,128,0.9965909096327695,0.008532193500748258,11
Qwen3-4B-Instruct-2507,aime,random_T,L3,256,0.9986742427854826,0.003800168800427053,11
Qwen3-4B-Instruct-2507,aime,random_T,L4,1,0.3435185183253553,0.050230947273411174,9
Qwen3-4B-Instruct-2507,aime,random_T,L4,2,0.38749999828912596,0.03455654939336518,9
